Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460969670
1	126.656591	5	463	301	2	2
2	126.656591	5	1606	889	2	2
3	126.656591	5	723	392	2	2
4	127.221000	6	79	42	1	1
5	126.656591	5	246	144	2	2
6	126.656591	5	1129	665	2	2
7	126.120749	6	54	31	2	2
8	127.221000	6	148	80	1	1
9	127.221000	6	20	12	1	1
10	126.656591	5	1884	1103	2	2
11	126.656591	5	953	531	2	2
12	126.131913	4	42	22	2	2
13	126.905003	1	914	520	2	2
14	126.656591	5	331	184	2	2
15	126.656591	5	1658	986	2	2
16	127.221000	6	131	79	1	1
17	126.656591	5	109	65	2	2
18	127.221000	6	78	42	1	1
19	127.221000	6	30	21	1	1
20	127.221000	6	258	149	1	1
