Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460906047
1	127.221000	6	119	123	1	1
2	127.221000	6	487	482	1	1
3	127.221000	6	594	527	1	1
4	127.097198	5	690	629	2	2
5	127.221000	6	208	171	1	1
6	127.097198	5	1827	1599	2	2
7	126.656591	5	587	474	2	2
8	127.221000	6	315	249	1	1
9	126.656591	5	1113	966	2	2
10	126.905003	1	731	642	2	2
11	126.656591	5	1888	1602	2	2
12	126.656591	5	365	302	2	2
13	127.221000	6	438	372	1	1
14	127.221000	6	362	320	1	1
15	126.131913	4	350	302	2	2
16	127.221000	6	17	15	1	1
17	126.656591	5	695	570	2	2
18	127.221000	6	210	178	1	1
19	126.656591	5	1091	894	2	2
20	127.221000	6	208	183	1	1
21	126.656591	5	660	555	2	2
22	127.221000	6	52	52	1	1
23	127.221000	6	375	287	1	1
24	126.656591	5	1977	1752	2	2
25	127.221000	6	113	105	1	1
26	127.221000	6	144	116	1	1
27	127.097198	5	1448	1220	2	2
28	127.221000	6	49	50	1	1
29	127.221000	6	387	307	1	1
30	126.656591	5	377	298	2	2
31	127.221000	6	372	304	1	1
32	126.656591	5	1940	1656	2	2
33	127.221000	6	247	194	1	1
34	127.221000	6	394	292	1	1
35	127.221000	6	435	377	1	1
36	126.656591	5	688	581	2	2
37	126.656591	5	61	48	2	2
38	126.656591	5	1497	1199	2	2
39	127.221000	6	277	232	1	1
40	126.905003	1	0	1	2	2
41	127.221000	6	65	55	1	1
42	127.221000	6	85	70	1	1
43	126.656591	5	1163	990	2	2
44	127.221000	6	173	134	1	1
45	127.221000	6	32	23	1	1
46	126.656591	5	625	503	2	2
47	126.656591	5	235	202	2	2
48	126.656591	5	127	119	2	2
49	126.656591	5	606	512	2	2
50	127.221000	6	120	99	1	1
51	127.221000	6	91	69	1	1
52	126.656591	5	1667	1406	2	2
53	127.221000	6	153	114	1	1
54	126.656591	5	1346	1132	2	2
55	127.221000	6	303	243	1	1
56	127.221000	6	281	245	1	1
57	126.656591	5	1472	1215	2	2
58	126.656591	5	335	309	2	2
59	127.221000	6	96	87	1	1
60	126.656591	5	467	364	2	2
61	127.221000	6	187	138	1	1
62	126.656591	5	539	463	2	2
63	126.656591	5	676	535	2	2
64	126.656591	5	1138	922	2	2
65	126.656591	5	50	47	2	2
66	126.656591	5	517	404	2	2
67	127.221000	6	82	81	1	1
68	126.131913	4	1803	1476	2	2
69	127.221000	6	388	314	1	1
70	127.221000	6	86	74	1	1
71	127.221000	6	17	14	1	1
72	126.656591	5	1556	1356	2	2
73	126.656591	5	525	414	2	2
74	127.221000	6	25	26	1	1
75	127.221000	6	87	81	1	1
76	126.905003	1	1436	1195	2	2
77	126.656591	5	465	429	2	2
78	126.656591	5	715	591	2	2
79	127.221000	6	17	14	1	1
80	127.221000	6	387	451	1	1
81	126.656591	5	1215	1027	2	2
82	126.656591	5	1719	1446	2	2
83	127.221000	6	19	15	1	1
84	126.656591	5	1726	1535	2	2
85	126.656591	5	1293	1092	2	2
86	127.221000	6	185	166	1	1
87	126.656591	5	154	123	2	2
88	127.221000	6	337	292	1	1
89	126.131913	4	134	123	2	2
90	127.221000	6	318	318	1	1
91	126.656591	5	1075	893	2	2
92	126.656591	5	211	174	2	2
93	126.656591	5	1170	1028	2	2
94	127.221000	6	196	157	1	1
95	127.221000	6	4	6	1	1
96	126.656591	5	373	310	2	2
97	127.221000	6	42	33	1	1
98	127.221000	6	464	377	1	1
99	126.656591	5	117	115	2	2
100	127.221000	6	293	278	1	1
