Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460911137
1	127.097198	5	958	1030	2	2
2	127.221000	6	108	93	1	1
3	126.656591	5	164	119	2	2
4	127.221000	6	121	90	1	1
5	126.656591	5	942	710	2	2
6	126.656591	5	1597	1229	2	2
7	126.656591	5	1899	1505	2	2
8	126.656591	5	121	104	2	2
9	126.656591	5	626	500	2	2
10	126.656591	5	1711	1554	2	2
11	127.221000	6	63	54	1	1
12	127.221000	6	252	220	1	1
13	127.221000	6	11	12	1	1
14	126.120749	6	282	261	2	2
15	126.656591	5	1010	908	2	2
16	127.221000	6	66	49	1	1
17	127.221000	6	51	46	1	1
18	127.221000	6	43	31	1	1
19	127.221000	6	19	15	1	1
20	126.656591	5	370	341	2	2
21	126.656591	5	798	873	2	2
22	127.221000	6	282	227	1	1
23	127.221000	6	304	367	1	1
24	127.221000	6	271	235	1	1
25	127.221000	6	605	661	1	1
26	127.221000	6	241	319	1	1
27	127.221000	6	544	461	1	1
28	126.656591	5	1480	1375	2	2
29	126.656591	5	46	39	2	2
30	126.120749	6	18	18	2	2
31	126.905003	1	1011	988	2	2
32	126.131913	4	662	629	2	2
33	127.221000	6	510	502	1	1
34	126.656591	5	1878	1924	2	2
35	127.221000	6	265	294	1	1
36	126.656591	5	1948	1739	2	2
37	126.656591	5	1597	1546	2	2
38	126.656591	5	1409	1219	2	2
39	126.656591	5	321	340	2	2
40	126.656591	5	1622	1494	2	2
41	126.656591	5	575	659	2	2
42	127.221000	6	23	22	1	1
43	127.221000	6	229	198	1	1
44	127.221000	6	581	572	1	1
45	126.656591	5	1276	1175	2	2
46	126.131913	4	277	275	2	2
47	126.656591	5	800	673	2	2
48	126.656591	5	1611	1489	2	2
49	127.221000	6	141	135	1	1
50	126.648327	5	759	659	2	2
51	127.221000	6	241	194	1	1
52	126.905003	1	913	770	2	2
53	126.656591	5	804	674	2	2
54	126.656591	5	165	134	2	2
55	126.905003	1	1166	1137	2	2
56	126.656591	5	1896	2054	2	2
57	127.221000	6	91	108	1	1
58	126.656591	5	927	809	2	2
59	126.656591	5	414	555	2	2
60	126.656591	5	187	139	2	2
61	127.221000	6	387	442	1	1
62	127.221000	6	87	82	1	1
63	126.656591	5	1584	1409	2	2
64	126.656591	5	1250	1230	2	2
65	126.656591	5	654	548	2	2
66	126.656591	5	744	700	2	2
67	126.656591	5	116	103	2	2
68	126.656591	5	970	819	2	2
69	127.221000	6	597	546	1	1
70	127.221000	6	278	212	1	1
71	126.656591	5	224	186	2	2
72	127.221000	6	312	242	1	1
73	127.221000	6	95	79	1	1
74	127.221000	6	149	112	1	1
75	127.221000	6	406	358	1	1
76	127.221000	6	247	212	1	1
77	127.221000	6	477	402	1	1
78	126.656591	5	1011	788	2	2
79	127.221000	6	241	237	1	1
80	127.221000	6	27	21	1	1
81	126.656591	5	1720	1513	2	2
82	126.656591	5	1392	1129	2	2
83	126.656591	5	145	116	2	2
84	126.656591	5	480	381	2	2
85	126.656591	5	1966	1643	2	2
86	127.221000	6	628	478	1	1
87	127.221000	6	516	403	1	1
88	126.656591	5	1851	1480	2	2
89	126.656591	5	1394	1089	2	2
90	126.656591	5	1117	898	2	2
91	126.905003	1	1425	1133	2	2
92	126.656591	5	1686	1381	2	2
93	126.656591	5	225	172	2	2
94	127.221000	6	24	30	1	1
95	126.656591	5	654	519	2	2
96	126.656591	5	518	469	2	2
97	126.656591	5	178	151	2	2
98	126.656591	5	1495	1287	2	2
99	127.221000	6	143	113	1	1
100	127.221000	6	167	132	1	1
