Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460911327
1	127.221000	6	22	21	1	1
2	127.221000	6	542	533	1	1
3	126.656591	5	689	721	2	2
4	127.221000	6	427	405	1	1
5	127.221000	6	267	288	1	1
6	126.656591	5	272	263	2	2
7	126.656591	5	1889	1634	2	2
8	127.221000	6	1413	1214	1	1
9	127.221000	6	243	209	1	1
10	126.656591	5	982	877	2	2
11	127.221000	6	425	403	1	1
12	127.221000	6	3	4	1	1
13	127.221000	6	350	296	1	1
14	127.221000	6	280	265	1	1
15	127.221000	6	686	556	1	1
16	127.221000	6	123	103	1	1
17	126.656591	5	1950	1700	2	2
18	126.656591	5	1674	1506	2	2
19	127.097198	5	1421	1233	2	2
20	127.221000	6	294	223	1	1
21	127.221000	6	832	704	1	1
22	127.221000	6	89	74	1	1
23	126.905003	1	1631	1388	2	2
24	127.221000	6	825	732	1	1
25	127.221000	6	289	253	1	1
26	126.905003	1	1867	1671	2	2
27	126.131913	4	1501	1303	2	2
28	126.656591	5	718	626	2	2
29	127.221000	6	248	237	1	1
30	126.656591	5	1528	1282	2	2
31	127.221000	6	121	103	1	1
32	127.221000	6	233	186	1	1
33	127.221000	6	61	54	1	1
34	127.221000	6	337	282	1	1
35	127.221000	6	95	75	1	1
36	127.221000	6	129	104	1	1
37	127.221000	6	235	216	1	1
38	126.656591	5	1899	1726	2	2
39	126.905003	1	1337	1160	2	2
40	127.221000	6	54	48	1	1
41	127.221000	6	339	291	1	1
42	127.221000	6	36	28	1	1
43	127.221000	6	68	55	1	1
44	126.656591	5	18	18	2	2
45	127.221000	6	61	49	1	1
46	127.221000	6	289	248	1	1
47	126.656591	5	204	182	2	2
48	127.221000	6	44	36	1	1
49	127.221000	6	65	56	1	1
50	126.656591	5	191	130	2	2
51	127.221000	6	146	133	1	1
52	127.221000	6	686	551	1	1
53	127.221000	6	356	299	1	1
54	127.221000	6	440	377	1	1
55	126.648327	5	99	95	2	2
56	126.656591	5	1813	1694	2	2
57	127.221000	6	80	74	1	1
58	126.656591	5	1493	1374	2	2
59	126.905003	1	699	571	2	2
60	126.131913	4	724	589	2	2
61	126.656591	5	849	716	2	2
62	127.221000	6	103	92	1	1
63	127.221000	6	92	72	1	1
64	127.221000	6	193	171	1	1
65	127.221000	6	34	33	1	1
66	127.221000	6	177	150	1	1
67	126.656591	5	727	606	2	2
68	126.656591	5	1544	1342	2	2
69	127.221000	6	796	687	1	1
70	126.656591	5	284	249	2	2
71	127.221000	6	145	122	1	1
72	127.221000	6	608	536	1	1
73	127.221000	6	40	40	1	1
74	127.221000	6	738	689	1	1
75	127.221000	6	448	409	1	1
76	126.656591	5	1444	1269	2	2
77	127.221000	6	39	36	1	1
78	127.221000	6	645	576	1	1
79	127.221000	6	108	93	1	1
80	127.221000	6	149	152	1	1
81	127.221000	6	86	78	1	1
82	127.221000	6	186	189	1	1
83	127.221000	6	141	119	1	1
84	126.656591	5	480	427	2	2
85	127.221000	6	238	210	1	1
86	127.221000	6	299	260	1	1
87	126.656591	5	294	240	2	2
88	127.221000	6	210	215	1	1
89	126.656591	5	381	329	2	2
90	127.221000	6	398	344	1	1
91	126.656591	5	315	260	2	2
92	126.656591	5	199	155	2	2
93	127.221000	6	375	312	1	1
94	127.221000	6	409	356	1	1
95	127.221000	6	431	378	1	1
96	127.221000	6	21	19	1	1
97	127.221000	6	87	87	1	1
98	127.221000	6	882	762	1	1
99	127.221000	6	242	198	1	1
100	127.221000	6	56	51	1	1
