Ni_8_2-1_1_1	8	2	149.574700	149.574645	1493317917
1	297.979333	149.574645	2	0	284473	1	1
2	297.979333	149.574645	2	0	112668	1	1
3	297.979333	149.574645	2	0	112018	1	1
4	297.979333	149.574645	2	0	112721	1	1
5	297.979333	149.574645	2	0	111018	1	1
6	297.979333	149.574645	2	0	113252	1	1
7	297.979333	149.574645	2	0	109333	1	1
8	297.979333	149.574645	2	0	94049	1	1
9	297.979333	149.574645	2	0	94078	1	1
10	297.979333	149.574645	2	0	94141	1	1
11	297.979333	149.574645	2	0	93702	1	1
12	297.979333	149.574645	2	0	94666	1	1
13	297.979333	149.574645	2	0	94394	1	1
14	297.979333	149.574645	2	0	94398	1	1
15	297.979333	149.574645	2	0	93948	1	1
16	297.979333	149.574645	2	0	94500	1	1
17	297.979333	149.574645	2	0	94089	1	1
18	297.979333	149.574645	2	0	94288	1	1
19	297.979333	149.574645	2	0	94197	1	1
20	297.979333	149.574645	2	0	93840	1	1
Ni_8_2-1_1_2	8	2	134.877500	134.877454	1493317919
1	262.546612	134.877454	1	0	110578	1	1
2	262.546612	134.877454	1	0	110620	1	1
3	262.546612	134.877454	1	0	111729	1	1
4	262.546612	134.877454	1	0	111808	1	1
5	262.546612	134.877454	1	0	111074	1	1
6	262.546612	134.877454	1	0	111422	1	1
7	262.546612	134.877454	1	0	111830	1	1
8	262.546612	134.877454	1	0	111701	1	1
9	262.546612	134.877454	1	0	110770	1	1
10	262.546612	134.877454	1	0	111584	1	1
11	262.546612	134.877454	1	0	111348	1	1
12	262.546612	134.877454	1	0	110883	1	1
13	262.546612	134.877454	1	0	110488	1	1
14	262.546612	134.877454	1	0	110367	1	1
15	262.546612	134.877454	1	0	112479	1	1
16	262.546612	134.877454	1	0	111517	1	1
17	262.546612	134.877454	1	0	111900	1	1
18	262.546612	134.877454	1	0	110847	1	1
19	262.546612	134.877454	1	0	111205	1	1
20	262.546612	134.877454	1	0	111545	1	1
Ni_8_2-1_1_3	8	2	135.411200	135.411204	1493317921
1	267.769892	135.411204	1	0	122510	1	1
2	267.769892	135.411204	1	0	121797	1	1
3	267.769892	135.411204	1	0	121730	1	1
4	267.769892	135.411204	1	0	121275	1	1
5	267.769892	135.411204	1	0	122233	1	1
6	267.769892	135.411204	1	0	121081	1	1
7	267.769892	135.411204	1	0	122734	1	1
8	267.769892	135.411204	1	0	121735	1	1
9	267.769892	135.411204	1	0	122103	1	1
10	267.769892	135.411204	1	0	126482	1	1
11	267.769892	135.411204	1	0	138467	1	1
12	267.769892	135.411204	1	0	124793	1	1
13	267.769892	135.411204	1	0	130751	1	1
14	267.769892	135.411204	1	0	121888	1	1
15	267.769892	135.411204	1	0	122229	1	1
16	267.769892	135.411204	1	0	121193	1	1
17	267.769892	135.411204	1	0	121940	1	1
18	267.769892	135.411204	1	0	123471	1	1
19	267.769892	135.411204	1	0	121476	1	1
20	267.769892	135.411204	1	0	122014	1	1
Ni_8_2-1_1_4	8	2	75.563450	75.563450	1493317924
1	146.527384	75.563450	1	0	103558	1	1
2	146.527384	75.563450	1	0	103998	1	1
3	146.527384	75.563450	1	0	103806	1	1
4	146.527384	75.563450	1	0	102928	1	1
5	146.527384	75.563450	1	0	103240	1	1
6	146.527384	75.563450	1	0	105620	1	1
7	146.527384	75.563450	1	0	105735	1	1
8	146.527384	75.563450	1	0	102648	1	1
9	146.527384	75.563450	1	0	103198	1	1
10	146.527384	75.563450	1	0	102888	1	1
11	146.527384	75.563450	1	0	102721	1	1
12	146.527384	75.563450	1	0	103577	1	1
13	146.527384	75.563450	1	0	103450	1	1
14	146.527384	75.563450	1	0	103198	1	1
15	146.527384	75.563450	1	0	102827	1	1
16	146.527384	75.563450	1	0	103444	1	1
17	146.527384	75.563450	1	0	102954	1	1
18	146.527384	75.563450	1	0	103124	1	1
19	146.527384	75.563450	1	0	104297	1	1
20	146.527384	75.563450	1	0	103350	1	1
Ni_8_2-1_1_5	8	2	122.633800	122.633748	1493317926
1	232.932430	122.633748	1	0	97250	1	1
2	232.932430	122.633748	1	0	97572	1	1
3	232.932430	122.633748	1	0	97299	1	1
4	232.932430	122.633748	1	0	97176	1	1
5	232.932430	122.633748	1	0	97307	1	1
6	232.932430	122.633748	1	0	123703	1	1
7	232.932430	122.633748	1	0	172519	1	1
8	232.932430	122.633748	1	0	177648	1	1
9	232.932430	122.633748	1	0	181887	1	1
10	232.932430	122.633748	1	0	185957	1	1
11	232.932430	122.633748	1	0	187178	1	1
12	232.932430	122.633748	1	0	181410	1	1
13	232.932430	122.633748	1	0	180908	1	1
14	232.932430	122.633748	1	0	182176	1	1
15	232.932430	122.633748	1	0	180682	1	1
16	232.932430	122.633748	1	0	181904	1	1
17	232.932430	122.633748	1	0	180817	1	1
18	232.932430	122.633748	1	0	183145	1	1
19	232.932430	122.633748	1	0	181853	1	1
20	232.932430	122.633748	1	0	181284	1	1
Ni_8_2-1_1_6	8	2	140.173100	140.173104	1493317929
1	261.613587	140.173104	1	0	201599	1	1
2	261.613587	140.173104	1	0	216895	1	1
3	261.613587	140.173104	1	0	201476	1	1
4	261.613587	140.173104	1	0	205277	1	1
5	261.613587	140.173104	1	0	202152	1	1
6	261.613587	140.173104	1	0	201671	1	1
7	261.613587	140.173104	1	0	202199	1	1
8	261.613587	140.173104	1	0	202083	1	1
9	261.613587	140.173104	1	0	199561	1	1
10	261.613587	140.173104	1	0	206125	1	1
11	261.613587	140.173104	1	0	199983	1	1
12	261.613587	140.173104	1	0	200860	1	1
13	261.613587	140.173104	1	0	201793	1	1
14	261.613587	140.173104	1	0	199688	1	1
15	261.613587	140.173104	1	0	201072	1	1
16	261.613587	140.173104	1	0	198842	1	1
17	261.613587	140.173104	1	0	199333	1	1
18	261.613587	140.173104	1	0	200238	1	1
19	261.613587	140.173104	1	0	202185	1	1
20	261.613587	140.173104	1	0	200924	1	1
Ni_8_2-1_1_7	8	2	198.727000	198.726974	1493317933
1	389.861824	198.726974	2	0	195134	1	1
2	389.861824	198.726974	2	0	163	1	1
3	389.861824	198.726974	2	0	192993	1	1
4	389.861824	198.726974	2	0	170	1	1
5	389.861824	198.726974	2	0	195777	1	1
6	389.861824	198.726974	2	0	155	1	1
7	389.861824	198.726974	2	0	192899	1	1
8	389.861824	198.726974	2	0	191618	1	1
9	389.861824	198.726974	2	0	192762	1	1
10	389.861824	198.726974	2	1	272	1	1
11	389.861824	198.726974	2	3	474	1	1
12	389.861824	198.726974	2	0	195330	1	1
13	389.861824	198.726974	2	0	192833	1	1
14	389.861824	198.726974	2	0	159	1	1
15	389.861824	198.726974	2	0	193680	1	1
16	389.861824	198.726974	2	0	190	1	1
17	389.861824	198.726974	2	0	260	1	1
18	389.861824	198.726974	2	0	169	1	1
19	389.861824	198.726974	2	0	193662	1	1
20	389.861824	198.726974	2	0	195808	1	1
Ni_8_2-1_1_8	8	2	138.996300	138.996336	1493317935
1	275.653419	138.996336	2	0	169845	1	1
2	275.653419	138.996336	2	0	167782	1	1
3	275.653419	138.996336	2	0	168755	1	1
4	275.653419	138.996336	2	0	166853	1	1
5	275.653419	138.996336	2	0	166710	1	1
6	275.653419	138.996336	2	0	166631	1	1
7	275.653419	138.996336	2	0	167578	1	1
8	275.653419	138.996336	2	0	166429	1	1
9	275.653419	138.996336	2	0	166060	1	1
10	275.653419	138.996336	2	0	166381	1	1
11	275.653419	138.996336	2	0	167419	1	1
12	275.653419	138.996336	2	0	169000	1	1
13	275.653419	138.996336	2	0	166679	1	1
14	275.653419	138.996336	2	0	167648	1	1
15	275.653419	138.996336	2	0	166110	1	1
16	275.653419	138.996336	2	0	167243	1	1
17	275.653419	138.996336	2	0	166987	1	1
18	275.653419	138.996336	2	0	166985	1	1
19	275.653419	138.996336	2	0	166379	1	1
20	275.653419	138.996336	2	0	166606	1	1
Ni_8_2-1_1_9	8	2	172.107900	172.107905	1493317938
1	341.714658	172.107905	1	0	215707	1	1
2	341.714658	172.107905	1	0	215146	1	1
3	341.714658	172.107905	1	0	217302	1	1
4	341.714658	172.107905	1	0	212357	1	1
5	341.714658	172.107905	1	0	214087	1	1
6	341.714658	172.107905	1	0	210581	1	1
7	341.714658	172.107905	1	0	213237	1	1
8	341.714658	172.107905	1	0	213022	1	1
9	341.714658	172.107905	1	0	213840	1	1
10	341.714658	172.107905	1	0	215198	1	1
11	341.714658	172.107905	1	0	212288	1	1
12	341.714658	172.107905	1	0	214316	1	1
13	341.714658	172.107905	1	0	214507	1	1
14	341.714658	172.107905	1	0	212242	1	1
15	341.714658	172.107905	1	0	212732	1	1
16	341.714658	172.107905	1	0	214653	1	1
17	341.714658	172.107905	1	0	212098	1	1
18	341.714658	172.107905	1	0	213470	1	1
19	341.714658	172.107905	1	0	212329	1	1
20	341.714658	172.107905	1	0	213888	1	1
Ni_8_2-1_1_10	8	2	212.635600	212.635622	1493317943
1	409.287044	212.635622	1	0	186	1	1
2	409.287044	212.635622	1	0	208518	1	1
3	409.287044	212.635622	1	0	207862	1	1
4	409.287044	212.635622	1	0	211626	1	1
5	409.287044	212.635622	1	0	208789	1	1
6	409.287044	212.635622	1	0	208386	1	1
7	409.287044	212.635622	1	0	208173	1	1
8	409.287044	212.635622	1	0	210433	1	1
9	409.287044	212.635622	1	0	209743	1	1
10	409.287044	212.635622	1	0	203	1	1
11	409.287044	212.635622	1	0	208259	1	1
12	409.287044	212.635622	1	0	209869	1	1
13	409.287044	212.635622	1	0	210110	1	1
14	409.287044	212.635622	1	0	223	1	1
15	409.287044	212.635622	1	0	208412	1	1
16	409.287044	212.635622	1	0	209453	1	1
17	409.287044	212.635622	1	0	211309	1	1
18	409.287044	212.635622	1	0	206854	1	1
19	409.287044	212.635622	1	0	210627	1	1
20	409.287044	212.635622	1	0	208901	1	1
Ni_8_2-1_1_11	8	2	158.547400	158.547370	1493317946
1	309.515105	158.547370	1	0	228771	1	1
2	309.515105	158.547370	1	0	230393	1	1
3	309.515105	158.547370	1	1	315	1	1
4	309.515105	158.547370	1	0	230781	1	1
5	309.515105	158.547370	1	0	227691	1	1
6	309.515105	158.547370	1	0	229806	1	1
7	309.515105	158.547370	1	0	171	1	1
8	309.515105	158.547370	1	0	228768	1	1
9	309.515105	158.547370	1	0	231306	1	1
10	309.515105	158.547370	1	0	230790	1	1
11	309.515105	158.547370	1	0	227983	1	1
12	309.515105	158.547370	1	0	230495	1	1
13	309.515105	158.547370	1	0	229949	1	1
14	309.515105	158.547370	1	0	230239	1	1
15	309.515105	158.547370	1	0	229934	1	1
16	309.515105	158.547370	1	0	232284	1	1
17	309.515105	158.547370	1	0	228561	1	1
18	309.515105	158.547370	1	0	230230	1	1
19	309.515105	158.547370	1	0	229057	1	1
20	309.515105	158.547370	1	0	228237	1	1
Ni_8_2-1_1_12	8	2	166.841800	166.841771	1493317950
1	313.702363	166.841771	1	0	181112	1	1
2	313.702363	166.841771	1	0	182195	1	1
3	313.702363	166.841771	1	0	182386	1	1
4	313.702363	166.841771	1	0	181665	1	1
5	313.702363	166.841771	1	0	181524	1	1
6	313.702363	166.841771	1	0	181595	1	1
7	313.702363	166.841771	1	0	181930	1	1
8	313.702363	166.841771	1	0	182413	1	1
9	313.702363	166.841771	1	0	180200	1	1
10	313.702363	166.841771	1	0	181179	1	1
11	313.702363	166.841771	1	0	181559	1	1
12	313.702363	166.841771	1	0	182204	1	1
13	313.702363	166.841771	1	0	180165	1	1
14	313.702363	166.841771	1	0	181054	1	1
15	313.702363	166.841771	1	0	180956	1	1
16	313.702363	166.841771	1	0	180912	1	1
17	313.702363	166.841771	1	0	186315	1	1
18	313.702363	166.841771	1	0	181236	1	1
19	313.702363	166.841771	1	0	181827	1	1
20	313.702363	166.841771	1	0	182417	1	1
Ni_8_2-1_1_13	8	2	149.109500	149.109537	1493317954
1	292.316543	149.109537	1	0	194592	1	1
2	292.316543	149.109537	1	0	191829	1	1
3	292.316543	149.109537	1	0	194345	1	1
4	292.316543	149.109537	1	0	192543	1	1
5	292.316543	149.109537	1	0	194627	1	1
6	292.316543	149.109537	1	0	193813	1	1
7	292.316543	149.109537	1	0	192158	1	1
8	292.316543	149.109537	1	0	192473	1	1
9	292.316543	149.109537	1	0	191858	1	1
10	292.316543	149.109537	1	0	194215	1	1
11	292.316543	149.109537	1	0	191800	1	1
12	292.316543	149.109537	1	0	193493	1	1
13	292.316543	149.109537	1	0	192901	1	1
14	292.316543	149.109537	1	0	192786	1	1
15	292.316543	149.109537	1	0	191898	1	1
16	292.316543	149.109537	1	0	194842	1	1
17	292.316543	149.109537	1	0	193182	1	1
18	292.316543	149.109537	1	0	192594	1	1
19	292.316543	149.109537	1	0	192019	1	1
20	292.316543	149.109537	1	0	192352	1	1
Ni_8_2-1_1_14	8	2	136.146200	136.146211	1493317958
1	253.950662	136.146211	1	0	196177	1	1
2	253.950662	136.146211	1	0	195301	1	1
3	253.950662	136.146211	1	0	194777	1	1
4	253.950662	136.146211	1	0	195833	1	1
5	253.950662	136.146211	1	0	195517	1	1
6	253.950662	136.146211	1	0	196707	1	1
7	253.950662	136.146211	1	0	196404	1	1
8	253.950662	136.146211	1	0	196843	1	1
9	253.950662	136.146211	1	0	194217	1	1
10	253.950662	136.146211	1	0	194928	1	1
11	253.950662	136.146211	1	0	195621	1	1
12	253.950662	136.146211	1	0	195063	1	1
13	253.950662	136.146211	1	0	195336	1	1
14	253.950662	136.146211	1	0	192844	1	1
15	253.950662	136.146211	1	0	194439	1	1
16	253.950662	136.146211	1	0	194743	1	1
17	253.950662	136.146211	1	0	194704	1	1
18	253.950662	136.146211	1	0	195730	1	1
19	253.950662	136.146211	1	0	192928	1	1
20	253.950662	136.146211	1	0	195950	1	1
Ni_8_2-1_1_15	8	2	142.977400	142.977396	1493317962
1	247.580688	142.977396	1	0	204799	1	1
2	247.580688	142.977396	1	0	199828	1	1
3	247.580688	142.977396	1	0	196122	1	1
4	247.580688	142.977396	1	0	198439	1	1
5	247.580688	142.977396	1	0	197005	1	1
6	247.580688	142.977396	1	0	198195	1	1
7	247.580688	142.977396	1	0	198270	1	1
8	247.580688	142.977396	1	0	198504	1	1
9	247.580688	142.977396	1	0	197223	1	1
10	247.580688	142.977396	1	0	197660	1	1
11	247.580688	142.977396	1	0	199042	1	1
12	247.580688	142.977396	1	0	197495	1	1
13	247.580688	142.977396	1	0	198388	1	1
14	247.580688	142.977396	1	0	197286	1	1
15	247.580688	142.977396	1	0	198540	1	1
16	247.580688	142.977396	1	0	198045	1	1
17	247.580688	142.977396	1	0	197071	1	1
18	247.580688	142.977396	1	0	200052	1	1
19	247.580688	142.977396	1	0	196795	1	1
20	247.580688	142.977396	1	0	197550	1	1
Ni_8_2-1_1_16	8	2	142.063800	142.063846	1493317966
1	271.609761	142.063846	2	0	176961	1	1
2	271.609761	142.063846	2	0	175820	1	1
3	271.609761	142.063846	2	0	177669	1	1
4	271.609761	142.063846	2	0	176973	1	1
5	271.609761	142.063846	2	0	177123	1	1
6	271.609761	142.063846	2	0	177370	1	1
7	271.609761	142.063846	2	0	177634	1	1
8	271.609761	142.063846	2	0	177193	1	1
9	271.609761	142.063846	2	0	177233	1	1
10	271.609761	142.063846	2	0	176977	1	1
11	271.609761	142.063846	2	0	178187	1	1
12	271.609761	142.063846	2	0	177597	1	1
13	271.609761	142.063846	2	0	176543	1	1
14	271.609761	142.063846	2	0	178135	1	1
15	271.609761	142.063846	2	0	177679	1	1
16	271.609761	142.063846	2	0	176515	1	1
17	271.609761	142.063846	2	0	176290	1	1
18	271.609761	142.063846	2	0	175584	1	1
19	271.609761	142.063846	2	0	175436	1	1
20	271.609761	142.063846	2	0	177401	1	1
Ni_8_2-1_1_17	8	2	161.298000	161.297992	1493317969
1	309.659089	161.297992	2	0	223669	1	1
2	309.659089	161.297992	2	0	229283	1	1
3	309.659089	161.297992	2	0	226865	1	1
4	309.659089	161.297992	2	0	226483	1	1
5	309.659089	161.297992	2	0	227900	1	1
6	309.659089	161.297992	2	0	224463	1	1
7	309.659089	161.297992	2	0	226542	1	1
8	309.659089	161.297992	2	0	228278	1	1
9	309.659089	161.297992	2	0	230919	1	1
10	309.659089	161.297992	2	0	225730	1	1
11	309.659089	161.297992	2	0	226899	1	1
12	309.659089	161.297992	2	0	225723	1	1
13	309.659089	161.297992	2	0	225764	1	1
14	309.659089	161.297992	2	0	226612	1	1
15	309.659089	161.297992	2	0	225420	1	1
16	309.659089	161.297992	2	0	225926	1	1
17	309.659089	161.297992	2	0	228338	1	1
18	309.659089	161.297992	2	0	228475	1	1
19	309.659089	161.297992	2	0	225260	1	1
20	309.659089	161.297992	2	0	225983	1	1
Ni_8_2-1_1_18	8	2	150.291100	150.291095	1493317974
1	296.104259	150.291095	2	0	196685	1	1
2	296.104259	150.291095	2	0	194961	1	1
3	296.104259	150.291095	2	0	194182	1	1
4	296.104259	150.291095	2	0	195038	1	1
5	296.104259	150.291095	2	0	194141	1	1
6	296.104259	150.291095	2	0	196664	1	1
7	296.104259	150.291095	2	0	194280	1	1
8	296.104259	150.291095	2	0	193611	1	1
9	296.104259	150.291095	2	0	195166	1	1
10	296.104259	150.291095	2	0	195238	1	1
11	296.104259	150.291095	2	0	194113	1	1
12	296.104259	150.291095	2	0	195336	1	1
13	296.104259	150.291095	2	0	195342	1	1
14	296.104259	150.291095	2	0	194579	1	1
15	296.104259	150.291095	2	0	195677	1	1
16	296.104259	150.291095	2	0	194453	1	1
17	296.104259	150.291095	2	0	195680	1	1
18	296.104259	150.291095	2	0	195832	1	1
19	296.104259	150.291095	2	0	195423	1	1
20	296.104259	150.291095	2	0	194931	1	1
Ni_8_2-1_1_19	8	2	194.178800	194.178765	1493317978
1	385.647560	194.178765	2	0	177179	1	1
2	385.647560	194.178765	2	0	177338	1	1
3	385.647560	194.178765	2	0	177629	1	1
4	385.647560	194.178765	2	0	178154	1	1
5	385.647560	194.178765	2	0	177007	1	1
6	385.647560	194.178765	2	0	177976	1	1
7	385.647560	194.178765	2	0	177838	1	1
8	385.647560	194.178765	2	0	178273	1	1
9	385.647560	194.178765	2	0	175778	1	1
10	385.647560	194.178765	2	0	180474	1	1
11	385.647560	194.178765	2	0	177154	1	1
12	385.647560	194.178765	2	0	176643	1	1
13	385.647560	194.178765	2	0	178574	1	1
14	385.647560	194.178765	2	0	175954	1	1
15	385.647560	194.178765	2	0	177672	1	1
16	385.647560	194.178765	2	0	176045	1	1
17	385.647560	194.178765	2	0	176416	1	1
18	385.647560	194.178765	2	0	175998	1	1
19	385.647560	194.178765	2	0	179294	1	1
20	385.647560	194.178765	2	0	177416	1	1
Ni_8_2-1_1_20	8	2	122.064100	122.064140	1493317981
1	231.254669	122.064140	1	0	188347	1	1
2	231.254669	122.064140	1	0	177601	1	1
3	231.254669	122.064140	1	0	178965	1	1
4	231.254669	122.064140	1	0	175365	1	1
5	231.254669	122.064140	1	0	174381	1	1
6	231.254669	122.064140	1	0	174387	1	1
7	231.254669	122.064140	1	0	174428	1	1
8	231.254669	122.064140	1	0	174198	1	1
9	231.254669	122.064140	1	0	175939	1	1
10	231.254669	122.064140	1	0	175211	1	1
11	231.254669	122.064140	1	0	175017	1	1
12	231.254669	122.064140	1	0	176398	1	1
13	231.254669	122.064140	1	0	175483	1	1
14	231.254669	122.064140	1	0	174206	1	1
15	231.254669	122.064140	1	0	175035	1	1
16	231.254669	122.064140	1	0	175293	1	1
17	231.254669	122.064140	1	0	176149	1	1
18	231.254669	122.064140	1	0	174778	1	1
19	231.254669	122.064140	1	0	176568	1	1
20	231.254669	122.064140	1	0	174782	1	1
Ni_8_2-1_1_21	8	2	232.544300	232.544248	1493317985
1	454.696465	232.544248	1	0	176937	1	1
2	454.696465	232.544248	1	0	174378	1	1
3	454.696465	232.544248	1	0	174328	1	1
4	454.696465	232.544248	1	0	180289	1	1
5	454.696465	232.544248	1	0	174330	1	1
6	454.696465	232.544248	1	0	174150	1	1
7	454.696465	232.544248	1	0	174668	1	1
8	454.696465	232.544248	1	0	174637	1	1
9	454.696465	232.544248	1	0	173763	1	1
10	454.696465	232.544248	1	0	175677	1	1
11	454.696465	232.544248	1	0	173195	1	1
12	454.696465	232.544248	1	0	174779	1	1
13	454.696465	232.544248	1	0	173310	1	1
