Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460903334
1	127.221000	6	126	114	1	1
2	126.656591	5	1318	1299	2	2
3	127.221000	6	129	123	1	1
4	126.131913	4	59	58	2	2
5	126.905003	1	219	197	2	2
6	127.221000	6	629	527	1	1
7	126.656591	5	132	109	2	2
8	126.656591	5	1457	1168	2	2
9	126.656591	5	1138	876	2	2
10	126.656591	5	1365	1064	2	2
11	127.221000	6	98	71	1	1
12	126.905003	1	709	584	2	2
13	127.221000	6	59	46	1	1
14	126.656591	5	1357	1175	2	2
15	127.221000	6	56	51	1	1
16	127.221000	6	20	18	1	1
17	127.221000	6	18	24	1	1
18	126.656591	5	364	297	2	2
19	126.905003	1	1484	1263	2	2
20	127.221000	6	201	164	1	1
21	127.221000	6	298	252	1	1
22	126.656591	5	614	516	2	2
23	127.221000	6	213	183	1	1
24	126.656591	5	171	152	2	2
25	126.656591	5	1609	1401	2	2
26	127.221000	6	36	30	1	1
27	127.221000	6	118	106	1	1
28	126.656591	5	810	684	2	2
29	126.656591	5	995	815	2	2
30	126.656591	5	432	356	2	2
31	127.221000	6	122	71	1	1
32	127.221000	6	147	116	1	1
33	127.221000	6	822	700	1	1
34	126.656591	5	594	511	2	2
35	126.905003	1	8	8	2	2
36	127.221000	6	86	67	1	1
37	127.221000	6	143	128	1	1
38	127.221000	6	184	153	1	1
39	127.221000	6	604	512	1	1
40	127.221000	6	56	42	1	1
41	127.221000	6	348	276	1	1
42	126.905003	1	1950	1669	2	2
43	127.221000	6	123	105	1	1
44	127.221000	6	29	27	1	1
45	127.221000	6	86	83	1	1
46	126.656591	5	639	540	2	2
47	127.221000	6	84	69	1	1
48	126.656591	5	1625	1397	2	2
49	127.221000	6	233	200	1	1
50	126.656591	5	113	101	2	2
51	126.648327	5	378	342	2	2
52	127.221000	6	46	44	1	1
53	127.221000	6	256	229	1	1
54	126.656591	5	584	473	2	2
55	126.656591	5	1974	1651	2	2
56	126.656591	5	710	587	2	2
57	126.656591	5	1089	919	2	2
58	126.131913	4	1032	868	2	2
59	126.656591	5	1470	1272	2	2
60	126.656591	5	1019	903	2	2
61	126.656591	5	1449	1229	2	2
62	126.656591	5	1061	895	2	2
63	127.221000	6	65	71	1	1
64	126.131913	4	1713	1446	2	2
65	126.656591	5	170	151	2	2
66	127.221000	6	33	34	1	1
67	126.131913	4	1954	1630	2	2
68	127.221000	6	138	97	1	1
69	126.120749	6	264	253	2	2
70	126.656591	5	1354	1356	2	2
71	127.221000	6	624	590	1	1
72	126.656591	5	737	676	2	2
73	126.648327	5	752	626	2	2
74	126.656591	5	1175	970	2	2
75	126.656591	5	1090	854	2	2
76	126.120749	6	905	754	2	2
77	127.221000	6	111	94	1	1
78	126.656591	5	1258	1073	2	2
79	127.221000	6	6	11	1	1
80	127.221000	6	90	79	1	1
81	126.656591	5	1053	921	2	2
82	126.656591	5	1972	1676	2	2
83	127.221000	6	222	192	1	1
84	127.221000	6	181	139	1	1
85	127.221000	6	124	129	1	1
86	127.097198	5	1989	1788	2	2
87	126.131913	4	1507	1313	2	2
88	127.221000	6	242	239	1	1
89	126.905003	1	1321	1334	2	2
90	126.656591	5	1348	1328	2	2
91	126.656591	5	1034	923	2	2
92	127.221000	6	161	157	1	1
93	127.221000	6	232	213	1	1
94	126.656591	5	952	838	2	2
95	126.656591	5	348	335	2	2
96	127.221000	6	211	204	1	1
97	127.221000	6	12	13	1	1
98	126.120749	6	1877	1867	2	2
99	126.656591	5	1352	1336	2	2
100	126.656591	5	1008	1022	2	2
