Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460907952
1	126.905003	1	8	7	2	2
2	126.905003	1	834	821	2	2
3	126.656591	5	1156	1021	2	2
4	126.120749	6	1540	1363	2	2
5	127.221000	6	372	305	1	1
6	127.221000	6	93	75	1	1
7	127.221000	6	106	130	1	1
8	126.656591	5	1975	1751	2	2
9	126.656591	5	1017	920	2	2
10	126.656591	5	103	98	2	2
11	126.656591	5	95	77	2	2
12	127.221000	6	308	264	1	1
13	126.656591	5	1398	1144	2	2
14	126.656591	5	1017	827	2	2
15	127.221000	6	32	32	1	1
16	127.221000	6	29	22	1	1
17	126.905003	1	3	3	2	2
18	126.656591	5	318	277	2	2
19	126.656591	5	341	288	2	2
20	127.221000	6	240	222	1	1
21	127.221000	6	94	90	1	1
22	127.221000	6	115	88	1	1
23	127.221000	6	185	164	1	1
24	127.221000	6	195	142	1	1
25	126.656591	5	498	393	2	2
26	126.656591	5	1552	1271	2	2
27	127.221000	6	211	158	1	1
28	127.221000	6	244	209	1	1
29	127.221000	6	48	38	1	1
30	126.905003	1	430	381	2	2
31	127.221000	6	68	57	1	1
32	127.221000	6	158	150	1	1
33	126.131913	4	1179	957	2	2
34	126.656591	5	1418	1165	2	2
35	126.656591	5	227	178	2	2
36	126.656591	5	1705	1407	2	2
37	127.221000	6	88	76	1	1
38	126.905003	1	951	740	2	2
39	126.656591	5	1334	1166	2	2
40	127.221000	6	27	23	1	1
41	126.656591	5	348	309	2	2
42	126.656591	5	1315	1049	2	2
43	126.656591	5	1543	1300	2	2
44	127.221000	6	415	348	1	1
45	127.221000	6	244	240	1	1
46	126.656591	5	887	727	2	2
47	126.656591	5	1551	1239	2	2
48	127.221000	6	35	45	1	1
49	126.120749	6	1621	1788	2	2
50	126.656591	5	1886	1920	2	2
51	126.656591	5	833	913	2	2
52	126.656591	5	1171	1184	2	2
53	126.656591	5	938	995	2	2
54	127.221000	6	21	15	1	1
55	126.656591	5	1988	2078	2	2
56	127.221000	6	126	128	1	1
57	127.221000	6	89	134	1	1
58	126.656591	5	1029	1154	2	2
59	126.131913	4	1780	1949	2	2
60	126.656591	5	706	552	2	2
61	127.221000	6	289	241	1	1
62	127.221000	6	59	42	1	1
63	126.656591	5	14	15	2	2
64	127.221000	6	460	409	1	1
65	126.120749	6	375	473	2	2
66	127.097198	5	252	279	2	2
67	126.656591	5	44	40	2	2
68	126.656591	5	193	151	2	2
69	127.221000	6	98	83	1	1
70	126.656591	5	630	576	2	2
71	127.221000	6	90	168	1	1
72	126.656591	5	1283	1197	2	2
73	127.221000	6	348	300	1	1
74	126.656591	5	1899	1657	2	2
75	126.656591	5	192	155	2	2
76	126.656591	5	910	919	2	2
77	126.648327	5	1727	1596	2	2
78	126.656591	5	510	409	2	2
79	127.221000	6	179	156	1	1
80	126.656591	5	1491	1523	2	2
81	126.656591	5	991	854	2	2
82	126.905003	1	330	464	2	2
83	127.221000	6	15	22	1	1
84	127.221000	6	58	85	1	1
85	127.221000	6	97	134	1	1
86	127.221000	6	23	22	1	1
87	127.221000	6	132	133	1	1
88	126.131913	4	1812	1479	2	2
89	126.656591	5	710	631	2	2
90	127.221000	6	526	417	1	1
91	127.221000	6	352	279	1	1
92	126.905003	1	544	453	2	2
93	127.221000	6	55	46	1	1
94	126.905003	1	522	431	2	2
95	127.221000	6	9	11	1	1
96	127.221000	6	37	36	1	1
97	126.656591	5	928	790	2	2
98	126.656591	5	1489	1212	2	2
99	127.221000	6	650	511	1	1
100	126.656591	5	218	191	2	2
