Ni_35_10-1_2_5	35	10	49.0171	345.083	1460480693
1	49.0171	9	65	12	1	2
2	49.8191	3	198	49	0	2
3	49.0171	9	50	9	1	2
4	50.9156	10	155	30	0	2
5	50.9193	7	21	10	0	2
6	49.8191	3	86	15	0	2
7	50.5585	8	157	28	0	2
8	49.8191	3	164	36	0	2
9	49.0171	9	95	34	1	2
10	49.3572	2	58	16	0	2
11	49.0171	9	154	32	1	2
12	49.0171	9	169	35	1	2
13	49.3572	2	22	5	0	2
14	49.0171	9	152	30	1	2
15	51.765	3	0	1	0	2
16	49.0171	9	78	26	1	2
17	49.0171	9	133	34	1	2
18	50.5585	8	77	19	0	2
19	49.8191	3	110	21	0	2
20	49.0171	9	192	31	1	2
Ni_50_10-1_1_13	50	10	43.5715	43.5715	1460480694
1	43.5715	6	190	55	1	1
2	46.3091	10	48	15	0	0
3	45.3446	9	56	24	0	0
4	45.6023	9	173	80	0	0
5	46.3091	10	195	69	0	0
6	46.5229	8	150	42	0	0
7	45.3446	9	134	66	0	0
8	45.8419	2	44	18	0	0
9	46.1676	6	17	6	0	0
10	45.8419	2	17	8	0	0
11	46.5229	8	61	21	0	0
12	45.5212	2	48	15	0	0
13	43.5715	6	179	59	1	1
14	45.5212	2	161	45	0	0
15	45.3446	9	147	47	0	0
16	45.4065	8	89	37	0	0
17	45.4065	8	24	8	0	0
18	45.6023	9	105	27	0	0
19	45.4065	8	124	39	0	0
20	45.8419	2	121	48	0	0
