Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460971771
1	126.656591	5	875	573	2	2
2	126.656591	5	36	25	2	2
3	126.656591	5	1639	916	2	2
4	126.656591	5	1079	591	2	2
5	127.221000	6	123	78	1	1
6	127.221000	6	521	282	1	1
7	126.656591	5	204	111	2	2
8	126.905003	1	856	466	2	2
9	126.656591	5	1070	608	2	2
10	127.221000	6	44	25	1	1
11	127.221000	6	435	242	1	1
12	127.221000	6	317	169	1	1
13	127.221000	6	98	52	1	1
14	127.221000	6	372	214	1	1
15	127.221000	6	413	249	1	1
16	126.905003	1	1206	678	2	2
17	126.656591	5	397	218	2	2
18	126.656591	5	62	33	2	2
19	126.656591	5	872	478	2	2
20	127.221000	6	721	397	1	1
21	127.221000	6	86	49	1	1
22	127.221000	6	245	130	1	1
23	127.221000	6	50	27	1	1
24	127.221000	6	239	133	1	1
25	126.905003	1	1778	999	2	2
26	126.905003	1	190	119	2	2
27	126.656591	5	1720	966	2	2
28	127.221000	6	278	153	1	1
29	126.656591	5	166	97	2	2
30	127.221000	6	483	269	1	1
31	126.656591	5	361	213	2	2
32	126.656591	5	1984	1101	2	2
33	127.221000	6	16	9	1	1
34	126.656591	5	314	175	2	2
35	127.221000	6	176	108	1	1
36	126.656591	5	675	365	2	2
37	127.097198	5	647	360	2	2
38	127.221000	6	463	256	1	1
39	126.656591	5	400	248	2	2
40	127.221000	6	224	125	1	1
41	126.656591	5	928	539	2	2
42	126.656591	5	346	191	2	2
43	126.656591	5	1725	977	2	2
44	126.656591	5	1852	1017	2	2
45	126.905003	1	1562	857	2	2
46	127.221000	6	87	53	1	1
47	127.221000	6	41	23	1	1
48	127.221000	6	80	42	1	1
49	127.221000	6	185	103	1	1
50	126.656591	5	1044	587	2	2
51	126.656591	5	892	487	2	2
52	126.656591	5	632	361	2	2
53	126.905003	1	669	381	2	2
54	127.221000	6	43	22	1	1
55	126.656591	5	1000	636	2	2
56	126.131913	4	575	332	2	2
57	126.656591	5	889	477	2	2
58	126.131913	4	1798	971	2	2
59	126.656591	5	219	122	2	2
60	126.656591	5	321	162	2	2
61	126.905003	1	413	229	2	2
62	126.131913	4	1720	953	2	2
63	126.656591	5	1578	883	2	2
64	126.656591	5	1956	1109	2	2
65	126.656591	5	566	312	2	2
66	126.656591	5	1916	1077	2	2
67	127.221000	6	768	441	1	1
68	127.221000	6	193	107	1	1
69	127.221000	6	251	135	1	1
70	126.656591	5	432	239	2	2
71	126.656591	5	423	234	2	2
72	126.656591	5	788	437	2	2
73	126.656591	5	265	154	2	2
74	127.221000	6	137	81	1	1
75	126.905003	1	1708	941	2	2
76	126.905003	1	1467	799	2	2
77	126.656591	5	793	455	2	2
78	126.120749	6	803	428	2	2
79	127.221000	6	17	12	1	1
80	127.221000	6	333	175	1	1
81	126.656591	5	1224	699	2	2
82	126.131913	4	319	176	2	2
83	127.221000	6	52	29	1	1
84	126.656591	5	652	368	2	2
85	126.656591	5	1323	724	2	2
86	126.120749	6	867	470	2	2
87	127.221000	6	78	37	1	1
88	126.656591	5	506	282	2	2
89	127.221000	6	293	161	1	1
90	127.221000	6	276	157	1	1
91	126.905003	1	1934	1096	2	2
92	127.221000	6	197	109	1	1
93	127.221000	6	288	146	1	1
94	126.656591	5	864	516	2	2
95	126.656591	5	623	344	2	2
96	127.221000	6	200	114	1	1
97	126.656591	5	1537	853	2	2
98	126.656591	5	1125	620	2	2
99	127.221000	6	510	273	1	1
100	126.120749	6	1358	751	2	2
