Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460971226
1	126.656591	5	857	506	2	2
2	126.656591	5	1476	846	2	2
3	127.221000	6	8	6	1	1
4	126.656591	5	1419	947	2	2
5	126.905003	1	1226	741	2	2
6	126.656591	5	132	79	2	2
7	126.656591	5	558	384	2	2
8	127.221000	6	30	20	1	1
9	126.656591	5	580	317	2	2
10	127.221000	6	203	111	1	1
11	126.656591	5	494	273	2	2
12	126.656591	5	1804	1052	2	2
13	126.131913	4	258	156	2	2
14	127.221000	6	93	58	1	1
15	126.656591	5	285	158	2	2
16	127.221000	6	47	33	1	1
17	127.221000	6	238	142	1	1
18	126.120749	6	1751	941	2	2
19	127.221000	6	49	25	1	1
20	127.221000	6	208	117	1	1
