Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460969787
1	127.221000	6	560	398	1	1
2	126.905003	1	219	135	2	2
3	126.656591	5	1014	590	2	2
4	126.131913	4	447	271	2	2
5	126.656591	5	1666	967	2	2
6	126.656591	5	1919	1119	2	2
7	126.656591	5	1771	1046	2	2
8	127.221000	6	48	32	1	1
9	127.221000	6	283	163	1	1
10	126.656591	5	195	111	2	2
11	126.656591	5	1239	716	2	2
12	127.221000	6	389	213	1	1
13	127.221000	6	145	101	1	1
14	127.221000	6	184	102	1	1
15	127.221000	6	38	26	1	1
16	126.656591	5	862	572	2	2
17	127.221000	6	137	87	1	1
18	126.656591	5	1591	980	2	2
19	127.221000	6	354	217	1	1
20	126.656591	5	1945	1166	2	2
