Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460971414
1	127.221000	6	48	38	1	1
2	127.221000	6	46	38	1	1
3	126.656591	5	53	33	2	2
4	127.221000	6	75	37	1	1
5	127.221000	6	79	52	1	1
6	127.221000	6	77	48	1	1
7	127.221000	6	16	10	1	1
8	126.656591	5	1863	1123	2	2
9	126.656591	5	1740	1079	2	2
10	126.905003	1	222	164	2	2
11	127.221000	6	266	166	1	1
12	127.221000	6	111	173	1	1
13	127.221000	6	681	411	1	1
14	126.656591	5	232	185	2	2
15	126.656591	5	1048	790	2	2
16	126.656591	5	1910	1506	2	2
17	126.656591	5	1607	1875	2	2
18	126.656591	5	1071	659	2	2
19	127.221000	6	298	229	1	1
20	126.905003	1	1057	617	2	2
21	126.131913	4	1461	827	2	2
22	126.131913	4	542	567	2	2
23	126.656591	5	1204	938	2	2
24	126.905003	1	1185	910	2	2
25	126.656591	5	184	150	2	2
26	127.221000	6	31	26	1	1
27	126.656591	5	467	278	2	2
28	126.656591	5	274	160	2	2
29	127.221000	6	366	262	1	1
30	126.120749	6	686	524	2	2
31	127.221000	6	476	371	1	1
32	126.120749	6	110	170	2	2
33	127.221000	6	144	97	1	1
34	126.656591	5	200	113	2	2
35	126.656591	5	1699	1749	2	2
36	127.221000	6	406	316	1	1
37	127.221000	6	299	231	1	1
38	127.221000	6	416	359	1	1
39	126.656591	5	1710	1272	2	2
40	127.221000	6	57	51	1	1
41	127.097198	5	480	543	2	2
42	126.656591	5	201	145	2	2
43	126.656591	5	831	630	2	2
44	127.221000	6	105	90	1	1
45	127.221000	6	159	217	1	1
46	127.221000	6	14	12	1	1
47	126.656591	5	698	412	2	2
48	126.905003	1	49	33	2	2
49	126.656591	5	1240	703	2	2
50	127.221000	6	38	24	1	1
51	127.221000	6	90	62	1	1
52	127.221000	6	89	51	1	1
53	127.221000	6	24	17	1	1
54	127.221000	6	6	4	1	1
55	127.221000	6	246	160	1	1
56	126.648327	5	1804	1054	2	2
57	126.656591	5	1533	912	2	2
58	127.221000	6	102	61	1	1
59	126.656591	5	1209	729	2	2
60	126.656591	5	1865	1062	2	2
61	126.905003	1	948	540	2	2
62	127.221000	6	21	13	1	1
63	126.656591	5	498	283	2	2
64	127.221000	6	293	205	1	1
65	127.221000	6	294	173	1	1
66	127.221000	6	230	129	1	1
67	126.656591	5	1313	773	2	2
68	127.221000	6	144	79	1	1
69	126.656591	5	429	248	2	2
70	127.221000	6	72	42	1	1
71	126.656591	5	762	524	2	2
72	127.221000	6	160	104	1	1
73	126.656591	5	1510	867	2	2
74	126.656591	5	357	213	2	2
75	126.131913	4	1976	1163	2	2
76	126.656591	5	768	430	2	2
77	126.656591	5	25	13	2	2
78	127.221000	6	314	182	1	1
79	126.656591	5	1227	688	2	2
80	127.221000	6	225	130	1	1
81	127.221000	6	890	527	1	1
82	126.656591	5	1382	810	2	2
83	126.656591	5	366	193	2	2
84	126.656591	5	1818	1040	2	2
85	127.221000	6	82	55	1	1
86	126.656591	5	1289	747	2	2
87	126.656591	5	978	567	2	2
88	127.221000	6	129	80	1	1
89	127.097198	5	1002	571	2	2
90	126.656591	5	1564	923	2	2
91	127.221000	6	255	158	1	1
92	127.221000	6	89	49	1	1
93	126.905003	1	1809	1013	2	2
94	127.221000	6	41	27	1	1
95	126.656591	5	1969	1145	2	2
96	127.221000	6	148	75	1	1
97	127.221000	6	68	40	1	1
98	127.221000	6	666	389	1	1
99	127.221000	6	62	38	1	1
100	126.656591	5	752	403	2	2
