Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460969739
1	126.905003	1	132	122	2	2
2	126.905003	1	788	464	2	2
3	126.656591	5	347	200	2	2
4	127.221000	6	81	49	1	1
5	126.656591	5	1702	1048	2	2
6	127.221000	6	155	93	1	1
7	126.656591	5	309	238	2	2
8	127.221000	6	136	86	1	1
9	126.131913	4	1726	1195	2	2
10	127.221000	6	32	20	1	1
11	126.656591	5	142	90	2	2
12	126.120749	6	1995	1157	2	2
13	127.221000	6	866	524	1	1
14	126.656591	5	970	591	2	2
15	126.656591	5	1096	662	2	2
16	127.221000	6	899	566	1	1
17	126.120749	6	1973	1183	2	2
18	127.221000	6	529	322	1	1
19	126.905003	1	587	351	2	2
20	127.221000	6	462	281	1	1
