(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	
Ni_8_2-1_1_1	8	2	149.574700	0.000000	1461520713	20	149.574645	149.574645	149.574645	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_2	8	2	134.877500	0.000000	1461520713	20	134.877454	134.877454	134.877454	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_3	8	2	135.411200	0.000000	1461520713	20	135.411204	135.411204	135.411204	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_4	8	2	75.563450	0.000000	1461520713	20	75.563450	75.563450	75.563450	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_5	8	2	122.633800	0.000000	1461520713	20	122.633748	122.633748	122.633748	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_6	8	2	140.173100	0.000000	1461520713	20	140.173104	140.173104	140.173104	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_7	8	2	198.727000	0.000000	1461520713	20	198.726974	198.726974	198.726974	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_8	8	2	138.996300	0.000000	1461520713	20	138.996336	138.996336	138.996336	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_9	8	2	172.107900	0.000000	1461520713	20	172.107905	172.107905	172.107905	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_10	8	2	212.635600	0.000000	1461520713	20	212.635622	212.635622	212.635622	0	0	3	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_11	8	2	158.547400	0.000000	1461520713	20	158.547370	158.547370	158.547370	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_12	8	2	166.841800	0.000000	1461520713	20	166.841771	166.841771	166.841771	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_13	8	2	149.109500	0.000000	1461520713	20	149.109537	149.109537	149.109537	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_14	8	2	136.146200	0.000000	1461520713	20	136.146211	136.146211	136.146211	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_15	8	2	142.977400	0.000000	1461520713	20	142.977396	142.977396	142.977396	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_16	8	2	142.063800	0.000000	1461520713	20	142.063846	142.063846	142.063846	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_17	8	2	161.298000	0.000000	1461520713	20	161.297992	161.297992	161.297992	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_18	8	2	150.291100	0.000000	1461520713	20	150.291095	150.291095	150.291095	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_19	8	2	194.178800	0.000000	1461520713	20	194.178765	194.178765	194.178765	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_20	8	2	122.064100	0.000000	1461520713	20	122.064140	122.064140	122.064140	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_21	8	2	232.544300	0.000000	1461520713	20	232.544248	232.544248	232.544248	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_22	8	2	106.770100	0.000000	1461520713	20	106.770107	106.770107	106.770107	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_23	8	2	146.390100	0.000000	1461520713	20	146.390064	146.390064	146.390064	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_24	8	2	143.454600	0.000000	1461520713	20	143.454618	143.454618	143.454618	0	2	17	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_25	8	2	151.811000	0.000000	1461520713	20	151.810994	151.810994	151.810994	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_1	8	2	160.652500	0.000000	1461520713	20	160.652474	160.652474	160.652474	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_2	8	2	160.983000	0.000000	1461520713	20	160.983037	160.983037	160.983037	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_3	8	2	256.745900	0.000000	1461520713	20	256.745918	256.745918	256.745918	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_4	8	2	202.877600	0.000000	1461520713	20	202.877573	202.877573	202.877573	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_5	8	2	107.822900	0.000000	1461520713	20	107.822902	107.822902	107.822902	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_6	8	2	187.239800	0.000000	1461520713	20	187.239826	187.239826	187.239826	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_7	8	2	233.210600	0.000000	1461520713	20	233.210610	233.210610	233.210610	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_8	8	2	149.341900	0.000000	1461520713	20	149.341902	149.341902	149.341902	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_9	8	2	171.526900	0.000000	1461520713	20	171.526945	171.526945	171.526945	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_10	8	2	190.445900	0.000000	1461520713	20	190.445903	190.445903	190.445903	0	0	2	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_11	8	2	200.807200	0.000000	1461520713	20	200.807164	200.807164	200.807164	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_12	8	2	164.773500	0.000000	1461520713	20	164.773522	164.773522	164.773522	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_13	8	2	179.888000	0.000000	1461520713	20	179.888021	179.888021	179.888021	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_14	8	2	182.899300	0.000000	1461520713	20	182.899324	182.899324	182.899324	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_15	8	2	204.102400	0.000000	1461520713	20	204.102401	204.102401	204.102401	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_16	8	2	108.525500	0.000000	1461520713	20	108.525539	108.525539	108.525539	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_17	8	2	165.768500	0.000000	1461520713	20	165.768534	165.768534	165.768534	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_18	8	2	115.461800	0.000000	1461520713	20	115.461835	115.461835	115.461835	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_19	8	2	119.584100	0.000000	1461520713	20	119.584085	119.584085	119.584085	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_20	8	2	103.924800	0.000000	1461520713	20	103.924775	103.924775	103.924775	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_21	8	2	164.109500	0.000000	1461520713	20	164.109494	164.109494	164.109494	0	2	10	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_22	8	2	160.634500	0.000000	1461520713	20	160.634540	160.634540	160.634540	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_23	8	2	181.888200	0.000000	1461520713	20	181.888217	181.888217	181.888217	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_24	8	2	239.291800	0.000000	1461520713	20	239.291762	239.291762	239.291762	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_25	8	2	179.244500	0.000000	1461520713	20	179.244498	179.244498	179.244498	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_1	8	2	617.454800	0.000000	1461520713	20	617.454749	617.454749	617.454749	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_2	8	2	635.389600	0.000000	1461520713	20	635.389646	635.389646	635.389646	0	3	14	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_3	8	2	540.562100	0.000000	1461520713	20	540.562116	540.562116	540.562116	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_4	8	2	501.351300	0.000000	1461520713	20	501.351315	501.351315	501.351315	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_5	8	2	563.239800	0.000000	1461520713	20	563.239860	563.239860	563.239860	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_6	8	2	575.306300	0.000000	1461520713	20	575.306358	575.306358	575.306358	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_7	8	2	563.006300	0.000000	1461520713	20	563.006327	563.006327	563.006327	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_8	8	2	634.894900	0.000000	1461520713	20	634.894873	634.894873	634.894873	0	2	7	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_9	8	2	533.055800	0.000000	1461520713	20	533.055821	533.055821	533.055821	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_10	8	2	564.976300	0.000000	1461520713	20	564.976235	564.976235	564.976235	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_11	8	2	544.196800	0.000000	1461520713	20	544.196881	544.196881	544.196881	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_12	8	2	590.013200	0.000000	1461520713	20	590.013265	590.013265	590.013265	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_13	8	2	571.374000	0.000000	1461520713	20	571.373980	571.373980	571.373980	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_14	8	2	547.111300	0.000000	1461520714	20	547.111234	547.111234	547.111234	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_15	8	2	640.377700	0.000000	1461520714	20	640.377708	640.377708	640.377708	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_16	8	2	543.251100	0.000000	1461520714	20	543.251077	543.251077	543.251077	0	0	2	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_17	8	2	541.866900	0.000000	1461520714	20	541.866870	541.866870	541.866870	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_18	8	2	587.820500	0.000000	1461520714	20	587.820523	587.820523	587.820523	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_19	8	2	577.397400	0.000000	1461520714	20	577.397425	577.397425	577.397425	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_20	8	2	613.592300	0.000000	1461520714	20	613.592339	613.592339	613.592339	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_21	8	2	551.753900	0.000000	1461520714	20	551.753879	551.753879	551.753879	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_22	8	2	659.616500	0.000000	1461520714	20	659.616480	659.616480	659.616480	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_23	8	2	531.221800	0.000000	1461520714	20	531.221794	531.221794	531.221794	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_24	8	2	540.819300	0.000000	1461520714	20	540.819257	540.819257	540.819257	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_25	8	2	594.983200	0.000000	1461520714	20	594.983147	594.983147	594.983147	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_1	8	2	567.620100	0.000000	1461520714	20	567.620083	567.620083	567.620083	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_2	8	2	580.598900	0.000000	1461520714	20	580.598907	580.598907	580.598907	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_3	8	2	552.800000	0.000000	1461520714	20	552.800036	552.800036	552.800036	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_4	8	2	658.427400	0.000000	1461520714	20	658.427417	658.427417	658.427417	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_5	8	2	646.097700	0.000000	1461520714	20	646.097677	646.097677	646.097677	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_6	8	2	610.089600	0.000000	1461520714	20	610.089556	610.089556	610.089556	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_7	8	2	597.610000	0.000000	1461520714	20	597.609986	597.609986	597.609986	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_8	8	2	630.486200	0.000000	1461520714	20	630.486234	630.486234	630.486234	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_9	8	2	673.925700	0.000000	1461520714	20	673.925629	673.925629	673.925629	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_10	8	2	633.800800	0.000000	1461520714	20	633.800812	633.800812	633.800812	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_11	8	2	639.327300	0.000000	1461520714	20	639.327374	639.327374	639.327374	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_12	8	2	586.856900	0.000000	1461520714	20	586.856903	586.856903	586.856903	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_13	8	2	586.533700	0.000000	1461520714	20	586.533703	586.533703	586.533703	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_14	8	2	641.833300	0.000000	1461520714	20	641.833342	641.833342	641.833342	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_15	8	2	597.789000	0.000000	1461520714	20	597.788979	597.788979	597.788979	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_16	8	2	547.463900	0.000000	1461520714	20	547.463909	547.463909	547.463909	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_17	8	2	637.835100	0.000000	1461520714	20	637.835049	637.835049	637.835049	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_18	8	2	654.568500	0.000000	1461520714	20	654.568473	654.568473	654.568473	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_19	8	2	583.555700	0.000000	1461520714	20	583.555746	583.555746	583.555746	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_20	8	2	634.847100	0.000000	1461520714	20	634.847159	634.847159	634.847159	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_21	8	2	620.455100	0.000000	1461520714	20	620.455119	620.455119	620.455119	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_22	8	2	676.902500	0.000000	1461520714	20	676.902481	676.902481	676.902481	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_2_23	8	2	539.160000	0.000000	1461520714	20	539.159980	539.159980	539.159980	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_24	8	2	624.872600	0.000000	1461520714	20	624.872615	624.872615	624.872615	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_2_25	8	2	663.175500	0.000000	1461520714	20	663.175539	663.175539	663.175539	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_1	8	3	96.721810	0.000000	1461520714	20	96.721807	96.721807	96.721807	0	6	22	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_2	8	3	110.451300	0.000000	1461520714	20	110.451320	110.451320	110.451320	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_3	8	3	70.245140	0.000000	1461520714	20	70.245141	70.245141	70.245141	0	2	14	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_4	8	3	29.552260	0.000000	1461520714	20	29.552258	29.552258	29.552258	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_5	8	3	112.785100	0.000000	1461520714	20	112.785047	112.785047	112.785047	0	0	3	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_6	8	3	99.054680	0.000000	1461520714	20	99.054679	99.054679	99.054679	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_7	8	3	59.675320	0.000000	1461520714	20	59.675319	59.675319	59.675319	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_8	8	3	84.993890	0.000000	1461520714	20	84.993890	84.993890	84.993890	0	1	9	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_9	8	3	67.886990	0.000000	1461520714	20	67.886985	67.886985	67.886985	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_10	8	3	80.481340	0.000000	1461520714	20	80.481340	80.481340	80.481340	0	0	3	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_11	8	3	83.440120	0.000000	1461520714	20	83.440123	83.440123	83.440123	0	3	10	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_12	8	3	73.264800	0.000000	1461520714	20	73.264804	73.264804	73.264804	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_13	8	3	94.115090	0.000000	1461520714	20	94.115084	94.115084	94.115084	0	4	10	0	0	2	0	20	0	0	20	0
Ni_8_3-1_1_14	8	3	100.001600	0.000000	1461520714	20	100.001643	100.001643	100.001643	0	0	5	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_15	8	3	74.746480	0.000000	1461520714	20	74.746482	74.746482	74.746482	0	2	10	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_16	8	3	83.092740	0.000000	1461520714	20	83.092743	83.092743	83.092743	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_3-1_1_17	8	3	57.554340	0.000000	1461520714	20	57.554339	57.554339	57.554339	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_3-1_1_18	8	3	111.909200	0.000000	1461520714	20	111.909198	111.909198	111.909198	0	1	5	0	0	1	0	20	0	0	20	0
