Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460971883
1	126.656591	5	191	136	2	2
2	127.221000	6	281	161	1	1
3	126.656591	5	1438	776	2	2
4	126.656591	5	456	267	2	2
5	127.221000	6	328	183	1	1
6	126.131913	4	498	250	2	2
7	127.221000	6	294	164	1	1
8	126.131913	4	1530	803	2	2
9	126.656591	5	1058	581	2	2
10	127.221000	6	163	84	1	1
11	126.656591	5	294	154	2	2
12	126.905003	1	772	424	2	2
13	126.656591	5	529	288	2	2
14	127.221000	6	128	69	1	1
15	126.656591	5	452	247	2	2
16	126.905003	1	1785	988	2	2
17	127.221000	6	148	82	1	1
18	127.221000	6	92	51	1	1
19	127.221000	6	288	158	1	1
20	126.656591	5	432	228	2	2
21	126.905003	1	197	109	2	2
22	127.221000	6	255	146	1	1
23	127.221000	6	28	16	1	1
24	127.221000	6	43	28	1	1
25	127.221000	6	56	30	1	1
26	126.648327	5	167	85	2	2
27	126.656591	5	599	318	2	2
28	126.120749	6	1426	769	2	2
29	126.131913	4	303	175	2	2
30	126.656591	5	1384	765	2	2
31	127.221000	6	203	119	1	1
32	126.656591	5	1934	1078	2	2
33	127.221000	6	96	58	1	1
34	126.656591	5	268	140	2	2
35	126.905003	1	88	52	2	2
36	126.656591	5	1518	846	2	2
37	127.221000	6	566	303	1	1
38	126.656591	5	1194	693	2	2
39	127.221000	6	89	57	1	1
40	127.221000	6	254	133	1	1
41	127.221000	6	250	145	1	1
42	126.131913	4	319	190	2	2
43	126.656591	5	1213	678	2	2
44	126.656591	5	898	490	2	2
45	127.221000	6	212	124	1	1
46	126.131913	4	1154	657	2	2
47	126.656591	5	555	301	2	2
48	127.221000	6	742	416	1	1
49	127.221000	6	108	62	1	1
50	127.221000	6	47	35	1	1
51	126.656591	5	890	496	2	2
52	127.221000	6	288	161	1	1
53	127.221000	6	213	116	1	1
54	127.221000	6	507	273	1	1
55	126.656591	5	819	465	2	2
56	127.221000	6	43	24	1	1
57	127.221000	6	879	487	1	1
58	126.656591	5	1809	1017	2	2
59	127.221000	6	259	136	1	1
60	126.131913	4	1923	1089	2	2
61	126.656591	5	440	254	2	2
62	126.131913	4	489	273	2	2
63	126.656591	5	90	52	2	2
64	126.656591	5	1094	603	2	2
65	126.656591	5	995	556	2	2
66	126.656591	5	652	366	2	2
67	126.131913	4	348	179	2	2
68	126.656591	5	557	309	2	2
69	126.656591	5	1979	1096	2	2
70	126.656591	5	1186	637	2	2
71	127.221000	6	590	351	1	1
72	126.656591	5	1402	788	2	2
73	126.131913	4	617	357	2	2
74	126.656591	5	1291	725	2	2
75	126.905003	1	992	584	2	2
76	127.221000	6	299	171	1	1
77	126.656591	5	1662	977	2	2
78	127.221000	6	181	99	1	1
79	126.656591	5	731	453	2	2
80	127.221000	6	80	53	1	1
81	126.656591	5	801	448	2	2
82	127.221000	6	44	24	1	1
83	126.656591	5	354	214	2	2
84	127.221000	6	219	136	1	1
85	127.221000	6	158	99	1	1
86	126.656591	5	528	281	2	2
87	126.656591	5	505	275	2	2
88	126.656591	5	829	459	2	2
89	127.221000	6	124	72	1	1
90	126.656591	5	438	239	2	2
91	126.656591	5	1474	800	2	2
92	127.221000	6	210	116	1	1
93	127.221000	6	186	110	1	1
94	126.905003	1	1372	742	2	2
95	127.221000	6	204	120	1	1
96	126.656591	5	176	97	2	2
97	126.120749	6	270	144	2	2
98	127.221000	6	48	33	1	1
99	126.131913	4	1836	1030	2	2
100	127.221000	6	115	63	1	1
