Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460903690
1	127.221000	6	14	13	1	1
2	127.221000	6	228	241	1	1
3	127.221000	6	67	75	1	1
4	126.656591	5	1097	930	2	2
5	127.221000	6	342	296	1	1
6	126.656591	5	373	333	2	2
7	126.656591	5	450	397	2	2
8	126.656591	5	491	429	2	2
9	126.656591	5	475	419	2	2
10	126.131913	4	150	121	2	2
11	126.656591	5	729	641	2	2
12	126.656591	5	364	337	2	2
13	126.905003	1	1921	1654	2	2
14	127.221000	6	133	101	1	1
15	127.221000	6	2	5	1	1
16	127.221000	6	23	29	1	1
17	127.221000	6	181	152	1	1
18	126.905003	1	1232	1012	2	2
19	126.656591	5	1044	913	2	2
20	126.131913	4	133	124	2	2
21	126.656591	5	719	634	2	2
22	126.656591	5	940	790	2	2
23	127.221000	6	34	32	1	1
24	127.221000	6	411	343	1	1
25	126.656591	5	709	611	2	2
26	126.656591	5	896	829	2	2
27	126.656591	5	1572	1303	2	2
28	126.656591	5	1139	941	2	2
29	127.221000	6	17	18	1	1
30	126.656591	5	525	456	2	2
31	127.221000	6	117	101	1	1
32	126.905003	1	1960	1624	2	2
33	126.656591	5	907	739	2	2
34	127.221000	6	160	145	1	1
35	127.221000	6	99	91	1	1
36	126.131913	4	1953	1661	2	2
37	127.221000	6	691	604	1	1
38	126.905003	1	1541	1316	2	2
39	126.656591	5	362	310	2	2
40	127.221000	6	366	318	1	1
41	126.656591	5	976	805	2	2
42	126.656591	5	1540	1299	2	2
43	127.221000	6	53	51	1	1
44	126.656591	5	1775	1493	2	2
45	127.221000	6	419	388	1	1
46	126.656591	5	392	333	2	2
47	126.905003	1	46	33	2	2
48	126.656591	5	1318	1121	2	2
49	127.221000	6	99	92	1	1
50	127.221000	6	162	140	1	1
51	126.656591	5	65	45	2	2
52	126.656591	5	197	174	2	2
53	126.656591	5	1326	1068	2	2
54	126.131913	4	1900	1593	2	2
55	126.656591	5	1697	1479	2	2
56	126.656591	5	1825	1482	2	2
57	126.656591	5	1360	1148	2	2
58	127.221000	6	45	43	1	1
59	127.221000	6	12	11	1	1
60	127.221000	6	42	39	1	1
61	126.656591	5	1169	976	2	2
62	127.221000	6	42	34	1	1
63	127.221000	6	109	90	1	1
64	126.656591	5	621	489	2	2
65	127.221000	6	510	421	1	1
66	126.656591	5	1116	959	2	2
67	127.221000	6	71	63	1	1
68	126.656591	5	208	178	2	2
69	126.656591	5	782	640	2	2
70	126.656591	5	78	72	2	2
71	127.221000	6	108	94	1	1
72	126.656591	5	773	737	2	2
73	126.656591	5	165	136	2	2
74	126.656591	5	1683	1378	2	2
75	126.656591	5	958	792	2	2
76	127.221000	6	100	55	1	1
77	127.221000	6	375	301	1	1
78	126.905003	1	684	566	2	2
79	126.656591	5	755	593	2	2
80	127.221000	6	201	145	1	1
81	126.656591	5	876	716	2	2
82	127.221000	6	514	404	1	1
83	126.656591	5	385	298	2	2
84	127.221000	6	373	300	1	1
85	126.656591	5	994	850	2	2
86	127.221000	6	438	365	1	1
87	126.656591	5	968	758	2	2
88	126.120749	6	831	667	2	2
89	127.221000	6	319	261	1	1
90	126.656591	5	442	393	2	2
91	127.221000	6	339	269	1	1
92	126.656591	5	1228	975	2	2
93	126.656591	5	941	784	2	2
94	126.656591	5	80	69	2	2
95	126.656591	5	286	223	2	2
96	126.905003	1	1771	1438	2	2
97	127.221000	6	48	38	1	1
98	126.656591	5	913	712	2	2
99	127.221000	6	50	35	1	1
100	126.656591	5	1523	1222	2	2
