Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460972226
1	126.656591	5	1739	1018	2	2
2	127.221000	6	26	16	1	1
3	127.221000	6	54	31	1	1
4	126.656591	5	906	480	2	2
5	127.221000	6	30	16	1	1
6	127.221000	6	251	157	1	1
7	127.221000	6	331	161	1	1
8	127.221000	6	314	157	1	1
9	126.905003	1	1110	594	2	2
10	126.656591	5	1841	997	2	2
11	126.656591	5	792	432	2	2
12	126.905003	1	561	311	2	2
13	126.905003	1	609	347	2	2
14	126.656591	5	1658	926	2	2
15	127.221000	6	90	50	1	1
16	127.221000	6	34	17	1	1
17	127.221000	6	111	61	1	1
18	127.221000	6	113	63	1	1
19	126.905003	1	1235	675	2	2
20	126.656591	5	138	70	2	2
21	126.656591	5	293	149	2	2
22	127.221000	6	221	120	1	1
23	127.221000	6	139	69	1	1
24	126.656591	5	1879	1046	2	2
25	126.656591	5	582	309	2	2
26	127.221000	6	116	59	1	1
27	126.656591	5	555	305	2	2
28	126.656591	5	1611	866	2	2
29	126.656591	5	1676	925	2	2
30	126.905003	1	919	505	2	2
31	127.221000	6	31	16	1	1
32	126.656591	5	1531	838	2	2
33	126.656591	5	1455	812	2	2
34	127.221000	6	309	163	1	1
35	127.221000	6	563	299	1	1
36	127.221000	6	53	27	1	1
37	127.221000	6	28	14	1	1
38	126.656591	5	1506	813	2	2
39	126.905003	1	1099	564	2	2
40	127.221000	6	113	65	1	1
41	126.656591	5	192	101	2	2
42	127.221000	6	589	316	1	1
43	126.905003	1	1318	721	2	2
44	126.656591	5	597	316	2	2
45	126.905003	1	1729	951	2	2
46	126.656591	5	876	464	2	2
47	127.221000	6	72	39	1	1
48	126.656591	5	936	511	2	2
49	127.221000	6	923	501	1	1
50	127.221000	6	119	66	1	1
51	126.656591	5	1599	909	2	2
52	126.656591	5	384	210	2	2
53	126.131913	4	705	383	2	2
54	127.221000	6	519	281	1	1
55	127.221000	6	689	374	1	1
56	127.221000	6	166	93	1	1
57	126.656591	5	366	205	2	2
58	126.656591	5	622	333	2	2
59	126.656591	5	447	259	2	2
60	126.120749	6	269	144	2	2
61	127.221000	6	378	209	1	1
62	127.221000	6	59	35	1	1
63	126.905003	1	768	402	2	2
64	127.221000	6	227	126	1	1
65	127.221000	6	374	200	1	1
66	127.221000	6	158	96	1	1
67	127.221000	6	77	42	1	1
68	126.656591	5	1492	867	2	2
69	126.656591	5	994	537	2	2
70	126.656591	5	1420	770	2	2
71	127.221000	6	156	86	1	1
72	127.221000	6	77	41	1	1
73	126.656591	5	58	38	2	2
74	127.221000	6	54	30	1	1
75	126.656591	5	973	533	2	2
76	126.656591	5	1083	585	2	2
77	127.221000	6	359	176	1	1
78	127.221000	6	89	50	1	1
79	127.221000	6	240	123	1	1
80	126.656591	5	1031	575	2	2
81	126.656591	5	1289	682	2	2
82	127.221000	6	189	98	1	1
83	127.221000	6	3	4	1	1
84	127.221000	6	63	35	1	1
85	127.221000	6	610	348	1	1
86	127.221000	6	58	36	1	1
87	127.221000	6	45	28	1	1
88	126.656591	5	758	408	2	2
89	126.656591	5	719	371	2	2
90	126.656591	5	367	186	2	2
91	126.905003	1	779	426	2	2
92	126.656591	5	765	407	2	2
93	127.221000	6	379	201	1	1
94	127.221000	6	57	32	1	1
95	126.131913	4	1033	557	2	2
96	126.656591	5	1361	762	2	2
97	126.120749	6	1170	631	2	2
98	126.905003	1	1242	686	2	2
99	127.221000	6	360	192	1	1
100	127.221000	6	239	121	1	1
