Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460908171
1	126.656591	5	1283	1226	2	2
2	127.221000	6	429	357	1	1
3	126.120749	6	217	207	2	2
4	127.221000	6	519	379	1	1
5	127.221000	6	262	196	1	1
6	126.656591	5	333	262	2	2
7	126.656591	5	1199	961	2	2
8	126.656591	5	452	343	2	2
9	127.221000	6	154	131	1	1
10	126.905003	1	913	736	2	2
11	127.221000	6	92	87	1	1
12	127.221000	6	185	158	1	1
13	126.656591	5	816	613	2	2
14	127.221000	6	12	14	1	1
15	126.656591	5	1405	1060	2	2
16	126.656591	5	583	445	2	2
17	126.656591	5	996	780	2	2
18	126.131913	4	378	292	2	2
19	127.221000	6	164	131	1	1
20	127.221000	6	3	5	1	1
21	127.221000	6	65	49	1	1
22	127.221000	6	227	167	1	1
23	126.656591	5	1424	1118	2	2
24	126.656591	5	394	346	2	2
25	127.221000	6	21	24	1	1
26	127.221000	6	400	333	1	1
27	126.656591	5	1387	1067	2	2
28	126.656591	5	769	641	2	2
29	127.221000	6	30	31	1	1
30	127.221000	6	19	15	1	1
31	126.905003	1	794	623	2	2
32	127.221000	6	242	210	1	1
33	126.656591	5	996	819	2	2
34	126.131913	4	1438	1158	2	2
35	126.656591	5	95	58	2	2
36	126.656591	5	248	217	2	2
37	127.221000	6	254	195	1	1
38	126.656591	5	1080	840	2	2
39	126.656591	5	1340	1080	2	2
40	126.656591	5	1906	1579	2	2
41	126.656591	5	435	364	2	2
42	127.221000	6	249	216	1	1
43	127.221000	6	537	426	1	1
44	127.221000	6	92	85	1	1
45	126.656591	5	1662	1348	2	2
46	126.656591	5	504	440	2	2
47	126.648327	5	339	281	2	2
48	126.656591	5	1657	1289	2	2
49	127.221000	6	81	65	1	1
50	127.221000	6	106	106	1	1
51	126.656591	5	697	555	2	2
52	126.656591	5	1593	1293	2	2
53	127.221000	6	494	387	1	1
54	127.221000	6	113	100	1	1
55	126.905003	1	892	733	2	2
56	126.656591	5	1878	1520	2	2
57	126.656591	5	1161	860	2	2
58	126.656591	5	545	437	2	2
59	127.221000	6	324	281	1	1
60	127.221000	6	317	274	1	1
61	127.221000	6	202	185	1	1
62	126.656591	5	365	279	2	2
63	127.221000	6	60	66	1	1
64	127.221000	6	40	29	1	1
65	127.221000	6	50	34	1	1
66	126.656591	5	385	310	2	2
67	127.221000	6	77	60	1	1
68	126.656591	5	1871	1481	2	2
69	127.221000	6	314	268	1	1
70	126.656591	5	1065	865	2	2
71	127.221000	6	341	264	1	1
72	126.905003	1	1702	1431	2	2
73	126.120749	6	501	428	2	2
74	126.905003	1	1586	1338	2	2
75	127.221000	6	69	62	1	1
76	127.221000	6	283	254	1	1
77	127.221000	6	70	62	1	1
78	127.221000	6	6	6	1	1
79	127.097198	5	1713	1426	2	2
80	127.221000	6	626	533	1	1
81	127.221000	6	15	17	1	1
82	126.656591	5	255	208	2	2
83	126.656591	5	471	396	2	2
84	126.905003	1	1635	1387	2	2
85	126.656591	5	964	794	2	2
86	126.656591	5	1563	1298	2	2
87	127.221000	6	352	304	1	1
88	126.656591	5	445	362	2	2
89	126.656591	5	1394	1170	2	2
90	127.221000	6	91	87	1	1
91	127.221000	6	214	188	1	1
92	127.221000	6	411	371	1	1
93	126.656591	5	1658	1502	2	2
94	126.656591	5	186	165	2	2
95	127.221000	6	133	121	1	1
96	126.656591	5	1106	919	2	2
97	127.221000	6	37	28	1	1
98	126.656591	5	1892	1563	2	2
99	126.656591	5	370	292	2	2
100	126.656591	5	757	609	2	2
