Ni_35_4-2_1_9	35	4	1181.480000	1181.490000	1460400178	20	1180.520000	1180.520000	1180.520000	0	208	534	1	106	280	20	0	0	20	0	0
Ni_35_4-2_1_13	35	4	1208.290000	1208.290000	1460400269	20	1203.830000	1203.830000	1203.830000	19	129	520	12	63	243	20	0	0	20	0	0
Ni_35_4-2_1_16	35	4	1148.450000	1148.450000	1460400332	20	1140.430000	1140.430000	1140.430000	0	25	156	0	16	92	20	0	0	20	0	0
Ni_35_4-2_1_18	35	4	1173.600000	1173.600000	1460400374	20	1169.510000	1169.510000	1169.510000	34	258	922	25	161	556	20	0	0	20	0	0
Ni_35_4-2_1_21	35	4	1188.040000	1188.040000	1460400441	20	1186.330000	1186.330000	1186.330000	0	28	111	0	12	49	20	0	0	20	0	0
Ni_35_4-2_1_22	35	4	1169.950000	1169.950000	1460400459	20	1162.530000	1162.530000	1162.530000	8	316	862	4	159	421	20	0	0	20	0	0
Ni_35_4-2_1_25	35	4	1238.110000	1238.110000	1460400524	20	1231.940000	1232.027000	1233.680000	13	479	1447	9	266	815	20	0	0	20	0	0
Ni_35_4-2_2_4	35	4	1423.350000	1946.210000	1460400604	20	1421.210000	1421.959000	1423.350000	5	635	1888	2	261	773	13	7	0	20	0	0
Ni_35_4-2_2_6	35	4	1409.550000	1409.550000	1460400638	20	1403.060000	1403.060000	1403.060000	20	113	622	9	50	267	20	0	0	20	0	0
Ni_35_4-2_2_8	35	4	1348.940000	1348.940000	1460400672	20	1341.920000	1341.920000	1341.920000	2	31	143	2	12	51	20	0	0	20	0	0
Ni_35_4-2_2_9	35	4	1448.650000	1448.650000	1460400687	20	1438.960000	1438.960000	1438.960000	33	124	384	12	48	146	20	0	0	20	0	0
Ni_35_4-2_2_12	35	4	1391.190000	1391.190000	1460400739	20	1383.830000	1383.830000	1383.830000	1	19	60	1	8	25	20	0	0	20	0	0
Ni_35_4-2_2_14	35	4	1428.370000	1428.370000	1460400775	20	1425.990000	1425.990000	1425.990000	3	190	946	2	84	420	20	0	0	20	0	0
Ni_35_4-2_2_21	35	4	1422.940000	1422.940000	1460400896	20	1422.290000	1422.290000	1422.290000	7	171	433	4	73	182	20	0	0	20	0	0
Ni_35_7-1_1_2	35	7	87.902800	87.902800	1460400994	20	86.272000	86.323075	86.385500	9	698	1851	4	174	461	20	0	0	20	0	0
Ni_35_7-1_1_3	35	7	60.499900	376.484000	1460401004	20	59.781500	59.853340	60.499900	0	626	1748	0	145	400	18	2	0	20	0	0
Ni_35_7-1_1_4	35	7	86.159400	86.159300	1460401014	20	81.717600	81.717600	81.717600	3	89	438	3	32	144	20	0	0	20	0	0
Ni_35_7-1_1_6	35	7	88.023800	88.023800	1460401039	20	85.953000	85.953000	85.953000	19	154	571	6	49	189	20	0	0	20	0	0
Ni_35_7-1_1_7	35	7	71.892900	429.531000	1460401052	20	70.943000	70.943000	70.943000	0	62	480	0	19	160	20	0	0	20	0	0
Ni_35_7-1_1_8	35	7	84.753000	296.993000	1460401064	20	81.217800	81.217800	81.217800	8	394	1326	2	107	352	20	0	0	20	0	0
Ni_35_7-1_1_12	35	7	77.474900	77.474900	1460401108	20	76.541300	76.541300	76.541300	8	183	585	3	58	176	20	0	0	20	0	0
Ni_35_7-1_1_16	35	7	93.074700	93.074700	1460401150	20	92.136700	92.712410	93.430400	71	875	1843	16	216	460	10	4	6	10	4	6
Ni_35_7-1_1_17	35	7	79.858100	79.858100	1460401160	20	79.666200	79.666200	79.666200	7	546	1862	2	153	510	20	0	0	20	0	0
Ni_35_7-1_1_18	35	7	82.582300	82.582300	1460401171	20	82.518100	82.521310	82.582300	6	251	718	2	69	195	19	1	0	19	1	0
Ni_35_7-1_1_19	35	7	92.067800	92.067800	1460401182	20	90.510400	90.510400	90.510400	10	173	1078	3	48	303	20	0	0	20	0	0
Ni_35_7-1_1_22	35	7	86.422400	86.422400	1460401215	20	86.327700	86.327700	86.327700	9	365	994	7	101	302	20	0	0	20	0	0
Ni_35_7-1_1_24	35	7	74.528400	74.528400	1460401236	20	73.769200	73.769200	73.769200	19	169	371	7	49	118	20	0	0	20	0	0
Ni_35_7-1_1_25	35	7	64.985800	64.985800	1460401247	20	62.614500	62.691045	64.145400	15	461	1635	3	92	335	20	0	0	20	0	0
Ni_35_7-1_2_2	35	7	65.426500	65.426500	1460401264	20	65.347500	65.347500	65.347500	1	37	111	1	10	27	20	0	0	20	0	0
Ni_35_7-1_2_6	35	7	98.742900	98.742900	1460401305	20	98.083600	98.083600	98.083600	20	337	1078	5	89	300	20	0	0	20	0	0
Ni_35_7-1_2_7	35	7	84.178400	84.178400	1460401316	20	84.167100	84.167100	84.167100	9	288	1160	2	75	297	20	0	0	20	0	0
Ni_35_7-1_2_13	35	7	71.033500	71.033500	1460401379	20	69.260900	69.260900	69.260900	14	348	1275	5	101	342	20	0	0	20	0	0
Ni_35_7-1_2_14	35	7	89.592600	493.191000	1460401391	20	88.971800	88.971800	88.971800	7	207	684	4	55	181	20	0	0	20	0	0
Ni_35_7-1_2_16	35	7	106.549000	106.549000	1460401414	20	103.789000	103.813100	104.030000	23	628	1785	6	201	586	20	0	0	20	0	0
Ni_35_7-1_2_19	35	7	91.232700	91.232700	1460401447	20	89.333300	89.333300	89.333300	15	263	857	4	65	203	20	0	0	20	0	0
Ni_35_7-1_2_21	35	7	86.029400	86.029400	1460401470	20	85.355100	85.441300	85.527500	30	561	1611	10	133	374	20	0	0	20	0	0
Ni_35_7-1_2_22	35	7	83.855500	83.855500	1460401479	20	83.145500	83.145500	83.145500	16	567	1436	7	118	291	20	0	0	20	0	0
Ni_35_7-1_2_23	35	7	89.488900	89.488900	1460401487	20	86.652000	86.715125	87.914500	32	486	1975	7	106	456	20	0	0	20	0	0
Ni_35_7-1_2_24	35	7	73.093600	73.093600	1460401496	20	71.127300	71.134725	71.275800	37	520	1224	16	136	304	20	0	0	20	0	0
Ni_35_7-1_2_25	35	7	49.450800	49.450800	1460401506	20	48.877000	48.877000	48.877000	3	59	141	2	13	39	20	0	0	20	0	0
Ni_35_7-2_1_5	35	7	632.008000	632.008000	1460401564	20	627.619000	627.619000	627.619000	4	118	507	3	38	157	20	0	0	20	0	0
Ni_35_7-2_1_6	35	7	617.617000	617.617000	1460401576	20	616.361000	616.361000	616.361000	5	74	309	3	28	125	20	0	0	20	0	0
Ni_35_7-2_1_7	35	7	603.771000	603.771000	1460401591	20	600.063000	600.063000	600.063000	15	116	404	6	37	125	20	0	0	20	0	0
Ni_35_7-2_1_8	35	7	601.430000	601.430000	1460401604	20	597.602000	597.602000	597.602000	5	40	108	3	12	30	20	0	0	20	0	0
Ni_35_7-2_1_10	35	7	618.344000	618.344000	1460401626	20	613.098000	613.098000	613.098000	9	286	1758	4	93	547	20	0	0	20	0	0
Ni_35_7-2_1_11	35	7	612.817000	612.817000	1460401639	20	609.277000	609.277000	609.277000	3	126	875	2	38	263	20	0	0	20	0	0
Ni_35_7-2_1_14	35	7	645.438000	645.438000	1460401673	20	637.199000	637.199000	637.199000	45	149	333	14	45	96	20	0	0	20	0	0
Ni_35_7-2_1_15	35	7	587.362000	587.362000	1460401685	20	586.492000	586.492000	586.492000	1	38	123	2	12	35	20	0	0	20	0	0
Ni_35_7-2_1_17	35	7	608.534000	608.534000	1460401711	20	607.904000	607.998500	608.534000	21	697	1945	10	227	626	17	3	0	17	3	0
Ni_35_7-2_1_18	35	7	610.639000	610.639000	1460401724	20	609.468000	609.468000	609.468000	19	161	603	6	57	214	20	0	0	20	0	0
Ni_35_7-2_1_19	35	7	612.622000	612.622000	1460401738	20	610.731000	610.731000	610.731000	1	246	890	1	76	265	20	0	0	20	0	0
Ni_35_7-2_1_21	35	7	615.589000	615.589000	1460401762	20	613.156000	613.202400	614.084000	48	611	1846	23	209	634	20	0	0	20	0	0
Ni_35_7-2_1_24	35	7	591.034000	591.034000	1460401799	20	586.328000	586.328000	586.328000	4	105	271	3	37	101	20	0	0	20	0	0
Ni_35_7-2_2_3	35	7	656.932000	656.932000	1460401848	20	652.347000	652.396750	652.546000	22	495	1704	6	134	443	20	0	0	20	0	0
Ni_35_7-2_2_4	35	7	646.378000	646.378000	1460401859	20	645.625000	645.625000	645.625000	4	245	1920	1	64	524	20	0	0	20	0	0
Ni_35_7-2_2_8	35	7	676.468000	676.468000	1460401900	20	671.998000	671.998000	671.998000	66	288	644	16	80	173	20	0	0	20	0	0
Ni_35_7-2_2_9	35	7	665.547000	665.547000	1460401911	20	663.815000	663.827500	663.840000	9	441	1921	3	118	504	20	0	0	20	0	0
Ni_35_7-2_2_11	35	7	647.150000	647.150000	1460401932	20	646.482000	646.482000	646.482000	1	19	43	1	7	15	20	0	0	20	0	0
Ni_35_7-2_2_12	35	7	657.508000	1087.000000	1460401945	20	655.234000	655.843300	657.508000	2	506	1428	1	123	350	15	5	0	20	0	0
Ni_35_7-2_2_13	35	7	690.793000	989.082000	1460401955	20	681.405000	681.405000	681.405000	2	134	530	1	28	110	20	0	0	20	0	0
Ni_35_7-2_2_14	35	7	655.995000	655.996000	1460401963	20	653.125000	653.125000	653.125000	15	390	1563	5	102	386	20	0	0	20	0	0
Ni_35_7-2_2_18	35	7	675.592000	675.592000	1460402005	20	674.668000	674.668000	674.668000	46	168	450	12	49	141	20	0	0	20	0	0
Ni_35_7-2_2_20	35	7	672.738000	672.738000	1460402026	20	666.078000	666.078000	666.078000	7	197	619	2	45	142	20	0	0	20	0	0
Ni_35_7-2_2_25	35	7	661.419000	661.419000	1460402077	20	660.708000	660.708000	660.708000	16	495	1775	4	160	564	20	0	0	20	0	0
Ni_35_10-1_1_1	35	10	43.224300	43.224300	1460402090	20	41.016100	41.098275	41.344800	2	278	983	0	74	277	20	0	0	20	0	0
Ni_35_10-1_1_3	35	10	46.530000	46.530000	1460402111	20	45.472000	45.486220	45.566800	72	592	1644	10	82	228	20	0	0	20	0	0
Ni_35_10-1_1_5	35	10	60.113900	60.113900	1460402126	20	59.366300	60.026430	60.794200	15	811	1966	4	200	489	15	0	5	15	0	5
Ni_35_10-1_1_6	35	10	47.058400	47.058400	1460402136	20	46.874300	46.874300	46.874300	3	220	1020	1	49	250	20	0	0	20	0	0
Ni_35_10-1_1_9	35	10	55.105000	55.105000	1460402161	20	53.398000	53.398000	53.398000	6	191	661	2	50	186	20	0	0	20	0	0
Ni_35_10-1_1_10	35	10	51.255800	51.255800	1460402172	20	49.271800	49.271800	49.271800	16	292	1298	5	69	320	20	0	0	20	0	0
Ni_35_10-1_1_12	35	10	45.631200	45.631200	1460402190	20	42.643200	43.459440	45.364000	100	834	1928	25	202	499	20	0	0	20	0	0
Ni_35_10-1_1_13	35	10	54.911500	293.501000	1460402200	20	51.503700	51.503700	51.503700	27	374	1405	9	104	394	20	0	0	20	0	0
Ni_35_10-1_1_16	35	10	56.682200	56.682100	1460402233	20	56.445800	56.575765	56.682100	12	655	1617	3	160	380	9	11	0	9	11	0
Ni_35_10-1_1_17	35	10	57.782300	57.782300	1460402243	20	55.697400	55.705465	55.858700	107	632	1687	23	147	391	20	0	0	20	0	0
Ni_35_10-1_1_18	35	10	50.820900	50.820900	1460402252	20	47.846800	47.892510	47.912100	4	416	1686	1	94	380	20	0	0	20	0	0
Ni_35_10-1_1_19	35	10	40.995000	40.995000	1460402261	20	40.646500	40.646500	40.646500	5	168	533	2	39	120	20	0	0	20	0	0
Ni_35_10-1_1_20	35	10	47.272100	47.272100	1460402271	20	47.099500	47.152245	48.154400	56	535	1689	11	121	387	19	0	1	19	0	1
Ni_35_10-1_1_21	35	10	50.763900	337.165000	1460402280	20	48.866200	49.055790	50.763900	0	114	1228	0	24	261	19	1	0	20	0	0
Ni_35_10-1_1_24	35	10	51.740000	51.740000	1460402306	20	50.310000	50.514020	51.391800	178	857	1935	32	115	273	20	0	0	20	0	0
Ni_35_10-1_1_25	35	10	47.912300	47.912300	1460402312	20	42.951300	42.951300	42.951300	24	394	1187	4	90	279	20	0	0	20	0	0
Ni_35_10-1_2_1	35	10	41.884000	41.884000	1460402320	20	41.805400	41.844700	41.884000	0	205	1217	1	38	181	10	10	0	10	10	0
Ni_35_10-1_2_2	35	10	46.983600	46.983600	1460402326	20	45.190500	45.241665	46.213800	32	404	1066	8	77	201	20	0	0	20	0	0
Ni_35_10-1_2_3	35	10	50.436200	50.436200	1460402333	20	49.280400	49.315440	49.981200	22	698	1831	6	158	411	20	0	0	20	0	0
Ni_35_10-1_2_4	35	10	49.185700	49.185700	1460402343	20	48.770100	48.786140	48.930500	52	349	982	17	63	188	20	0	0	20	0	0
Ni_35_10-1_2_7	35	10	52.071400	52.071400	1460402371	20	49.560000	50.155260	50.221400	105	523	1436	19	112	305	20	0	0	20	0	0
Ni_35_10-1_2_8	35	10	50.895900	50.895900	1460402380	20	48.543300	48.595565	49.588600	39	617	1870	9	149	448	20	0	0	20	0	0
Ni_35_10-1_2_11	35	10	46.295100	46.295100	1460402405	20	44.010000	44.038795	44.585900	2	447	1939	1	83	374	20	0	0	20	0	0
Ni_35_10-1_2_12	35	10	44.835700	44.835800	1460402412	20	43.594800	43.624745	43.990600	21	678	1541	6	166	374	20	0	0	20	0	0
Ni_35_10-1_2_13	35	10	50.205800	301.494000	1460402421	20	48.384900	48.384900	48.384900	17	124	477	5	26	117	20	0	0	20	0	0
Ni_35_10-1_2_15	35	10	49.594100	49.594100	1460402440	20	46.928600	46.928600	46.928600	10	110	455	4	29	120	20	0	0	20	0	0
Ni_35_10-1_2_16	35	10	46.649100	46.649100	1460402449	20	42.810300	42.810300	42.810300	7	130	971	1	22	118	20	0	0	20	0	0
Ni_35_10-1_2_17	35	10	40.241000	40.241000	1460402456	20	40.191400	40.191400	40.191400	2	69	461	1	16	116	20	0	0	20	0	0
Ni_35_10-1_2_19	35	10	46.221200	46.221200	1460402472	20	43.325900	43.335830	43.524500	19	310	1274	4	67	274	20	0	0	20	0	0
Ni_35_10-1_2_21	35	10	46.291600	46.291600	1460402490	20	44.785400	45.514640	46.000800	29	496	1633	7	100	317	20	0	0	20	0	0
Ni_35_10-1_2_22	35	10	57.951800	57.951800	1460402498	20	56.018900	56.405480	57.951800	36	645	1820	6	130	342	16	4	0	16	4	0
Ni_35_10-1_2_23	35	10	58.156800	58.156800	1460402506	20	57.446000	57.943560	58.156800	3	276	1504	1	73	425	6	14	0	6	14	0
Ni_35_10-1_2_25	35	10	50.348300	220.656000	1460402525	20	48.025200	48.025200	48.025200	68	569	1867	17	127	428	20	0	0	20	0	0
Ni_35_10-2_1_1	35	10	448.824000	814.252000	1460402534	20	448.142000	448.142000	448.142000	21	103	415	5	32	140	20	0	0	20	0	0
Ni_35_10-2_1_2	35	10	439.730000	439.730000	1460402545	20	437.839000	437.839000	437.839000	46	309	785	15	95	242	20	0	0	20	0	0
Ni_35_10-2_1_3	35	10	437.082000	437.082000	1460402557	20	436.213000	436.213000	436.213000	29	168	566	9	53	182	20	0	0	20	0	0
Ni_35_10-2_1_5	35	10	456.130000	456.129000	1460402581	20	455.804000	455.808900	455.902000	54	335	1140	17	114	394	20	0	0	20	0	0
Ni_35_10-2_1_6	35	10	448.146000	448.146000	1460402593	20	443.452000	443.465350	443.719000	14	418	1593	5	105	403	20	0	0	20	0	0
Ni_35_10-2_1_7	35	10	449.983000	449.983000	1460402603	20	439.668000	439.668000	439.668000	3	23	80	2	9	33	20	0	0	20	0	0
Ni_35_10-2_1_9	35	10	446.385000	446.385000	1460402630	20	440.296000	440.296000	440.296000	83	266	753	18	64	189	20	0	0	20	0	0
Ni_35_10-2_1_10	35	10	443.943000	443.943000	1460402639	20	442.802000	442.802000	442.802000	4	43	229	2	12	61	20	0	0	20	0	0
Ni_35_10-2_1_11	35	10	445.111000	445.111000	1460402650	20	441.986000	442.085600	442.982000	13	681	1615	4	200	480	20	0	0	20	0	0
Ni_35_10-2_1_13	35	10	458.681000	458.681000	1460402673	20	453.758000	453.758000	453.758000	12	81	343	4	23	93	20	0	0	20	0	0
Ni_35_10-2_1_15	35	10	446.438000	446.438000	1460402697	20	445.625000	445.625000	445.625000	16	110	587	6	31	167	20	0	0	20	0	0
Ni_35_10-2_1_16	35	10	445.697000	445.697000	1460402707	20	438.792000	438.792000	438.792000	39	265	656	12	78	198	20	0	0	20	0	0
Ni_35_10-2_1_17	35	10	449.320000	449.320000	1460402719	20	448.605000	448.605000	448.605000	3	33	136	2	10	36	20	0	0	20	0	0
Ni_35_10-2_1_18	35	10	456.097000	456.097000	1460402731	20	448.164000	448.164000	448.164000	17	143	442	5	51	163	20	0	0	20	0	0
Ni_35_10-2_1_20	35	10	448.734000	448.734000	1460402755	20	448.561000	448.561000	448.561000	0	75	556	1	19	139	20	0	0	20	0	0
Ni_35_10-2_1_23	35	10	450.060000	450.060000	1460402786	20	448.193000	448.193000	448.193000	10	132	924	3	38	261	20	0	0	20	0	0
Ni_35_10-2_1_24	35	10	448.710000	448.710000	1460402798	20	444.512000	444.512000	444.512000	6	160	491	2	53	156	20	0	0	20	0	0
Ni_35_10-2_1_25	35	10	440.013000	440.013000	1460402811	20	438.665000	438.665000	438.665000	15	203	663	5	57	192	20	0	0	20	0	0
Ni_35_10-2_2_1	35	10	477.471000	477.471000	1460402822	20	469.615000	469.615000	469.615000	14	111	279	4	33	92	20	0	0	20	0	0
Ni_35_10-2_2_4	35	10	486.544000	486.544000	1460402852	20	482.356000	482.356000	482.356000	146	604	1607	39	146	384	20	0	0	20	0	0
Ni_35_10-2_2_5	35	10	467.906000	467.906000	1460402862	20	464.908000	464.920750	464.959000	44	305	1124	11	85	302	20	0	0	20	0	0
Ni_35_10-2_2_8	35	10	480.123000	480.123000	1460402893	20	477.111000	477.111000	477.111000	8	85	443	4	25	126	20	0	0	20	0	0
Ni_35_10-2_2_9	35	10	480.758000	480.758000	1460402904	20	477.852000	477.852000	477.852000	12	371	991	4	86	226	20	0	0	20	0	0
Ni_35_10-2_2_10	35	10	473.195000	473.195000	1460402913	20	473.073000	473.073000	473.073000	52	427	1288	21	108	318	20	0	0	20	0	0
Ni_35_10-2_2_11	35	10	475.421000	475.421000	1460402923	20	472.382000	472.382000	472.382000	4	229	1390	2	55	324	20	0	0	20	0	0
Ni_35_10-2_2_13	35	10	483.327000	483.327000	1460402942	20	482.163000	482.221200	483.327000	5	624	1891	2	147	506	19	1	0	19	1	0
