Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460910808
1	126.656591	5	66	46	2	2
2	127.221000	6	167	121	1	1
3	126.656591	5	12	8	2	2
4	126.656591	5	766	482	2	2
5	127.221000	6	30	18	1	1
6	126.656591	5	1222	759	2	2
7	127.221000	6	25	17	1	1
8	126.656591	5	523	301	2	2
9	126.656591	5	250	163	2	2
10	126.656591	5	1408	901	2	2
11	127.097198	5	1792	1076	2	2
12	126.656591	5	1178	740	2	2
13	126.656591	5	1894	1172	2	2
14	126.131913	4	1473	893	2	2
15	126.656591	5	371	205	2	2
16	126.656591	5	534	348	2	2
17	126.656591	5	916	591	2	2
18	126.656591	5	1821	1112	2	2
19	126.656591	5	644	365	2	2
20	126.656591	5	1862	1145	2	2
21	127.221000	6	57	39	1	1
22	127.221000	6	45	28	1	1
23	126.656591	5	1244	765	2	2
24	127.221000	6	207	117	1	1
25	126.656591	5	392	251	2	2
26	127.221000	6	173	99	1	1
27	127.221000	6	89	62	1	1
28	126.656591	5	1070	635	2	2
29	126.120749	6	1052	683	2	2
30	126.648327	5	1403	892	2	2
31	126.656591	5	1326	840	2	2
32	126.120749	6	719	414	2	2
33	126.656591	5	894	560	2	2
34	127.221000	6	87	45	1	1
35	126.656591	5	538	307	2	2
36	126.656591	5	512	324	2	2
37	126.656591	5	1017	599	2	2
38	126.656591	5	570	345	2	2
39	126.656591	5	954	615	2	2
40	127.221000	6	188	130	1	1
41	126.656591	5	74	41	2	2
42	126.656591	5	73	38	2	2
43	126.905003	1	793	457	2	2
44	126.656591	5	1154	729	2	2
45	126.656591	5	1693	1066	2	2
46	126.131913	4	451	246	2	2
47	126.656591	5	1229	747	2	2
48	126.648327	5	664	404	2	2
49	126.656591	5	396	243	2	2
50	126.656591	5	992	614	2	2
51	126.656591	5	547	346	2	2
52	126.120749	6	1760	1108	2	2
53	126.656591	5	286	183	2	2
54	126.656591	5	1718	1058	2	2
55	127.221000	6	271	147	1	1
56	127.221000	6	8	7	1	1
57	126.656591	5	883	522	2	2
58	126.656591	5	1777	1087	2	2
59	126.656591	5	706	465	2	2
60	126.656591	5	48	34	2	2
61	126.656591	5	26	11	2	2
62	126.656591	5	379	215	2	2
63	126.656591	5	79	44	2	2
64	126.131913	4	1315	807	2	2
65	126.656591	5	1819	1291	2	2
66	126.656591	5	95	70	2	2
67	127.221000	6	67	52	1	1
68	126.656591	5	728	590	2	2
69	126.656591	5	1113	675	2	2
70	126.656591	5	1339	889	2	2
71	126.905003	1	1715	1153	2	2
72	126.656591	5	595	387	2	2
73	126.905003	1	20	14	2	2
74	126.656591	5	472	368	2	2
75	126.656591	5	579	340	2	2
76	126.905003	1	1911	1618	2	2
77	126.656591	5	62	61	2	2
78	126.656591	5	1459	1159	2	2
79	126.648327	5	90	64	2	2
80	127.221000	6	39	18	1	1
81	126.656591	5	741	527	2	2
82	126.656591	5	861	697	2	2
83	126.656591	5	381	295	2	2
84	126.656591	5	1563	1219	2	2
85	126.656591	5	1178	886	2	2
86	126.656591	5	1189	885	2	2
87	126.656591	5	1474	1009	2	2
88	127.221000	6	15	12	1	1
89	126.656591	5	872	572	2	2
90	126.656591	5	1615	1166	2	2
91	126.656591	5	1305	806	2	2
92	126.656591	5	107	79	2	2
93	126.656591	5	1652	1119	2	2
94	126.656591	5	1661	1030	2	2
95	126.656591	5	701	408	2	2
96	126.905003	1	660	413	2	2
97	127.221000	6	13	10	1	1
98	126.131913	4	763	472	2	2
99	126.656591	5	1118	694	2	2
100	126.905003	1	1678	1056	2	2
