Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460971547
1	126.656591	5	493	327	2	2
2	127.221000	6	102	63	1	1
3	126.656591	5	1249	700	2	2
4	126.656591	5	713	379	2	2
5	126.131913	4	1530	848	2	2
6	127.221000	6	181	103	1	1
7	127.221000	6	70	43	1	1
8	126.656591	5	1335	750	2	2
9	126.656591	5	1197	671	2	2
10	127.221000	6	143	79	1	1
11	126.656591	5	1882	1048	2	2
12	127.221000	6	130	65	1	1
13	126.656591	5	514	287	2	2
14	126.656591	5	598	342	2	2
15	126.656591	5	780	440	2	2
16	126.656591	5	1348	747	2	2
17	127.221000	6	410	228	1	1
18	127.221000	6	67	38	1	1
19	127.221000	6	200	109	1	1
20	127.221000	6	39	25	1	1
21	126.131913	4	1812	1021	2	2
22	126.656591	5	629	369	2	2
23	126.656591	5	1648	950	2	2
24	127.221000	6	240	138	1	1
25	127.221000	6	192	101	1	1
26	126.656591	5	972	535	2	2
27	126.656591	5	1869	1082	2	2
28	127.221000	6	427	251	1	1
29	127.221000	6	322	170	1	1
30	126.656591	5	546	289	2	2
31	126.656591	5	1237	689	2	2
32	126.656591	5	1491	851	2	2
33	127.221000	6	78	49	1	1
34	126.656591	5	793	458	2	2
35	126.656591	5	1014	585	2	2
36	126.648327	5	1910	1077	2	2
37	127.221000	6	149	78	1	1
38	126.656591	5	515	305	2	2
39	126.131913	4	1043	599	2	2
40	126.656591	5	321	174	2	2
41	127.097198	5	1369	801	2	2
42	127.221000	6	450	258	1	1
43	126.656591	5	176	95	2	2
44	127.221000	6	115	67	1	1
45	126.905003	1	1233	693	2	2
46	126.656591	5	1267	720	2	2
47	126.656591	5	1185	676	2	2
48	127.221000	6	189	108	1	1
49	126.905003	1	1374	760	2	2
50	126.648327	5	629	350	2	2
51	126.656591	5	120	62	2	2
52	127.221000	6	47	27	1	1
53	127.221000	6	448	256	1	1
54	126.656591	5	917	533	2	2
55	126.656591	5	1932	1126	2	2
56	126.656591	5	451	254	2	2
57	126.656591	5	1377	785	2	2
58	126.656591	5	1970	1094	2	2
59	127.221000	6	57	34	1	1
60	126.656591	5	1770	982	2	2
61	126.656591	5	971	558	2	2
62	126.656591	5	1956	1126	2	2
63	126.120749	6	767	445	2	2
64	126.656591	5	201	106	2	2
65	126.656591	5	482	255	2	2
66	127.221000	6	717	413	1	1
67	127.221000	6	61	38	1	1
68	126.656591	5	359	197	2	2
69	126.656591	5	1926	1093	2	2
70	126.648327	5	1773	987	2	2
71	126.656591	5	392	215	2	2
72	126.656591	5	669	365	2	2
73	127.221000	6	177	95	1	1
74	126.656591	5	902	494	2	2
75	127.221000	6	72	39	1	1
76	126.656591	5	392	210	2	2
77	126.656591	5	1898	1046	2	2
78	126.656591	5	1523	841	2	2
79	126.656591	5	873	469	2	2
80	127.221000	6	132	69	1	1
81	127.221000	6	212	118	1	1
82	127.221000	6	427	227	1	1
83	126.656591	5	1749	946	2	2
84	126.656591	5	480	274	2	2
85	127.221000	6	226	136	1	1
86	127.221000	6	176	91	1	1
87	127.221000	6	390	217	1	1
88	126.905003	1	1822	1014	2	2
89	127.221000	6	252	133	1	1
90	127.221000	6	833	456	1	1
91	126.656591	5	1104	644	2	2
92	127.221000	6	83	44	1	1
93	127.221000	6	139	75	1	1
94	126.905003	1	1261	709	2	2
95	127.221000	6	107	57	1	1
96	127.221000	6	98	51	1	1
97	127.221000	6	118	60	1	1
98	126.656591	5	106	60	2	2
99	126.656591	5	243	140	2	2
100	127.221000	6	121	69	1	1
