Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460972112
1	127.221000	6	13	15	1	1
2	126.656591	5	1006	565	2	2
3	126.120749	6	967	520	2	2
4	126.656591	5	1327	794	2	2
5	126.656591	5	1314	798	2	2
6	126.656591	5	1185	674	2	2
7	126.905003	1	1905	1058	2	2
8	126.656591	5	665	364	2	2
9	127.221000	6	36	20	1	1
10	126.656591	5	1233	706	2	2
11	127.221000	6	134	67	1	1
12	126.656591	5	1724	973	2	2
13	127.221000	6	248	151	1	1
14	127.221000	6	127	72	1	1
15	127.221000	6	833	472	1	1
16	126.656591	5	229	123	2	2
17	127.221000	6	18	15	1	1
18	126.905003	1	1345	826	2	2
19	126.656591	5	1704	1123	2	2
20	126.656591	5	263	185	2	2
21	127.221000	6	193	107	1	1
22	126.656591	5	796	435	2	2
23	126.656591	5	1212	683	2	2
24	127.221000	6	186	168	1	1
25	126.656591	5	236	177	2	2
26	126.131913	4	239	135	2	2
27	126.656591	5	1779	1037	2	2
28	127.221000	6	247	172	1	1
29	126.656591	5	1985	1154	2	2
30	127.221000	6	487	281	1	1
31	127.221000	6	36	20	1	1
32	127.221000	6	373	194	1	1
33	126.656591	5	1678	959	2	2
34	126.656591	5	1120	637	2	2
35	127.221000	6	418	227	1	1
36	127.221000	6	12	9	1	1
37	126.656591	5	819	454	2	2
38	127.221000	6	59	35	1	1
39	127.221000	6	174	104	1	1
40	127.221000	6	16	10	1	1
41	127.221000	6	193	110	1	1
42	126.656591	5	1915	1092	2	2
43	126.656591	5	112	67	2	2
44	127.221000	6	157	93	1	1
45	126.656591	5	557	303	2	2
46	127.221000	6	60	33	1	1
47	127.221000	6	42	25	1	1
48	127.221000	6	625	350	1	1
49	127.221000	6	151	90	1	1
50	126.656591	5	1514	869	2	2
51	126.656591	5	1279	723	2	2
52	127.221000	6	201	124	1	1
53	126.905003	1	1524	853	2	2
54	126.905003	1	335	182	2	2
55	127.221000	6	90	49	1	1
56	126.905003	1	1523	852	2	2
57	127.221000	6	59	37	1	1
58	126.656591	5	1069	600	2	2
59	127.221000	6	67	34	1	1
60	127.221000	6	70	41	1	1
61	127.221000	6	340	202	1	1
62	126.656591	5	234	129	2	2
63	126.656591	5	85	49	2	2
64	127.221000	6	1079	590	1	1
65	127.221000	6	155	93	1	1
66	126.656591	5	75	38	2	2
67	127.221000	6	297	161	1	1
68	127.221000	6	151	80	1	1
69	126.656591	5	1510	854	2	2
70	127.221000	6	126	70	1	1
71	126.656591	5	230	133	2	2
72	126.656591	5	605	322	2	2
73	126.656591	5	1487	857	2	2
74	127.221000	6	309	175	1	1
75	126.656591	5	1397	788	2	2
76	127.221000	6	221	127	1	1
77	126.656591	5	136	87	2	2
78	126.656591	5	1974	1135	2	2
79	127.221000	6	626	367	1	1
80	126.656591	5	294	179	2	2
81	126.656591	5	1447	841	2	2
82	127.221000	6	259	171	1	1
83	127.097198	5	1254	694	2	2
84	126.131913	4	1630	899	2	2
85	127.221000	6	39	23	1	1
86	127.221000	6	177	110	1	1
87	126.905003	1	290	166	2	2
88	126.905003	1	1246	705	2	2
89	126.656591	5	163	88	2	2
90	126.656591	5	370	210	2	2
91	127.221000	6	346	200	1	1
92	127.221000	6	253	146	1	1
93	127.221000	6	465	252	1	1
94	126.656591	5	46	28	2	2
95	127.221000	6	567	323	1	1
96	126.656591	5	1450	825	2	2
97	126.656591	5	929	524	2	2
98	127.221000	6	251	150	1	1
99	127.221000	6	442	244	1	1
100	126.656591	5	399	248	2	2
