Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460907166
1	127.221000	6	398	414	1	1
2	126.120749	6	1786	1613	2	2
3	127.221000	6	85	76	1	1
4	127.221000	6	161	153	1	1
5	126.656591	5	1137	1243	2	2
6	126.131913	4	551	581	2	2
7	126.656591	5	881	842	2	2
8	127.221000	6	349	325	1	1
9	126.656591	5	708	677	2	2
10	126.656591	5	63	51	2	2
11	126.905003	1	1232	1168	2	2
12	127.221000	6	541	484	1	1
13	127.221000	6	206	184	1	1
14	126.656591	5	471	490	2	2
15	126.131913	4	709	631	2	2
16	127.221000	6	133	134	1	1
17	126.905003	1	1642	1533	2	2
18	127.221000	6	176	149	1	1
19	127.221000	6	142	110	1	1
20	127.221000	6	109	108	1	1
21	127.221000	6	280	256	1	1
22	126.648327	5	466	436	2	2
23	126.656591	5	1269	1145	2	2
24	126.656591	5	921	899	2	2
25	126.656591	5	937	865	2	2
26	127.221000	6	147	137	1	1
27	126.656591	5	1003	900	2	2
28	126.656591	5	1489	1413	2	2
29	126.905003	1	1446	1388	2	2
30	127.221000	6	20	18	1	1
31	126.656591	5	1234	1173	2	2
32	126.905003	1	1994	1818	2	2
33	127.221000	6	218	194	1	1
34	126.656591	5	68	66	2	2
35	127.221000	6	246	211	1	1
36	126.905003	1	1440	1295	2	2
37	126.656591	5	340	307	2	2
38	127.221000	6	266	245	1	1
39	127.221000	6	10	10	1	1
40	127.221000	6	321	331	1	1
41	126.656591	5	240	250	2	2
42	126.656591	5	1433	1317	2	2
43	127.221000	6	491	474	1	1
44	126.656591	5	1943	1793	2	2
45	127.221000	6	509	463	1	1
46	126.656591	5	299	280	2	2
47	126.656591	5	1240	1175	2	2
48	126.120749	6	866	843	2	2
49	126.656591	5	45	38	2	2
50	126.905003	1	1000	914	2	2
51	127.221000	6	83	86	1	1
52	126.656591	5	1964	1817	2	2
53	126.131913	4	1772	1645	2	2
54	126.656591	5	977	889	2	2
55	126.905003	1	1069	974	2	2
56	127.221000	6	136	126	1	1
57	127.221000	6	100	91	1	1
58	126.656591	5	542	504	2	2
59	127.221000	6	516	467	1	1
60	127.221000	6	4	5	1	1
61	126.656591	5	856	819	2	2
62	126.656591	5	1231	1120	2	2
63	127.221000	6	15	14	1	1
64	126.656591	5	1062	997	2	2
65	127.221000	6	447	422	1	1
66	127.221000	6	40	35	1	1
67	127.221000	6	249	232	1	1
68	126.905003	1	1	2	2	2
69	126.656591	5	1620	1454	2	2
70	126.656591	5	1668	1415	2	2
71	126.656591	5	1350	1161	2	2
72	127.097198	5	1144	979	2	2
73	126.656591	5	1463	1251	2	2
74	127.221000	6	249	228	1	1
75	126.905003	1	1949	1608	2	2
76	126.656591	5	1004	846	2	2
77	126.656591	5	318	268	2	2
78	127.221000	6	127	76	1	1
79	126.120749	6	1391	1134	2	2
80	126.656591	5	1454	1198	2	2
81	127.221000	6	51	40	1	1
82	127.221000	6	167	147	1	1
83	126.656591	5	525	425	2	2
84	126.656591	5	982	837	2	2
85	127.221000	6	198	177	1	1
86	126.131913	4	541	408	2	2
87	127.221000	6	102	91	1	1
88	126.656591	5	206	171	2	2
89	127.221000	6	136	111	1	1
90	127.221000	6	166	129	1	1
91	127.221000	6	147	123	1	1
92	126.656591	5	450	394	2	2
93	126.131913	4	1208	1071	2	2
94	126.656591	5	1050	888	2	2
95	127.221000	6	443	355	1	1
96	126.656591	5	1205	1045	2	2
97	127.221000	6	79	77	1	1
98	126.648327	5	660	538	2	2
99	127.221000	6	206	164	1	1
100	127.221000	6	115	96	1	1
