Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460969811
1	126.656591	5	379	308	2	2
2	126.656591	5	665	405	2	2
3	126.656591	5	1983	1214	2	2
4	126.131913	4	1777	1095	2	2
5	127.221000	6	322	212	1	1
6	127.221000	6	166	106	1	1
7	126.656591	5	1525	950	2	2
8	126.656591	5	1052	661	2	2
9	127.221000	6	76	52	1	1
10	127.221000	6	404	246	1	1
11	126.656591	5	1236	754	2	2
12	126.656591	5	760	447	2	2
13	126.905003	1	1903	1167	2	2
14	126.656591	5	510	313	2	2
15	127.221000	6	197	116	1	1
16	126.656591	5	1417	830	2	2
17	127.097198	5	1446	884	2	2
18	127.221000	6	228	154	1	1
19	126.905003	1	1002	586	2	2
20	126.656591	5	606	350	2	2
