Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460969716
1	127.221000	6	44	30	1	1
2	127.221000	6	690	409	1	1
3	126.656591	5	1313	792	2	2
4	126.131913	4	1428	829	2	2
5	126.656591	5	844	508	2	2
6	126.656591	5	1591	920	2	2
7	127.221000	6	430	249	1	1
8	126.656591	5	507	298	2	2
9	126.656591	5	380	210	2	2
10	127.221000	6	344	203	1	1
11	127.221000	6	201	115	1	1
12	126.656591	5	405	235	2	2
13	126.656591	5	226	137	2	2
14	127.221000	6	58	31	1	1
15	126.656591	5	1235	740	2	2
16	127.221000	6	224	130	1	1
17	127.221000	6	59	37	1	1
18	126.656591	5	1864	1049	2	2
19	126.656591	5	397	234	2	2
20	126.131913	4	63	41	2	2
