Ni_50_7-1_2_1	50	7	127.221000	127.221000	1460902822
1	126.656591	5	1926	1806	2	2
2	126.131913	4	720	684	2	2
3	126.656591	5	1001	830	2	2
4	127.221000	6	238	200	1	1
5	127.221000	6	371	297	1	1
6	126.905003	1	1299	1068	2	2
7	126.131913	4	1366	1222	2	2
8	126.905003	1	1757	1404	2	2
9	127.221000	6	50	46	1	1
10	127.221000	6	67	57	1	1
